# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
1100 20 840
  1 42 0.759947
  2 42 -0.232775
  3 42 -0.379776
  4 42 -0.095246
  5 42 -0.0193478
  6 42 0.258709
  7 42 0.119789
  8 42 1.09053
  9 42 0.193702
  10 42 -0.000875972
  11 42 -0.0392736
  12 42 1.61642
  13 42 1.05412
  14 42 0.270504
  15 42 -0.314469
  16 42 -0.0727116
  17 42 0.331305
  18 42 0.494843
  19 42 0.900857
  20 42 -0.0675462
1200 20 840
  1 42 0.641077
  2 42 -0.323413
  3 42 -0.407236
  4 42 0.729646
  5 42 0.904712
  6 42 0.567792
  7 42 1.67093
  8 42 -0.113716
  9 42 -1.30528
  10 42 0.0939816
  11 42 -1.14429
  12 42 0.131072
  13 42 -0.566218
  14 42 -0.151821
  15 42 -0.00898754
  16 42 -0.487028
  17 42 0.509063
  18 42 -0.201885
  19 42 1.26087
  20 42 -0.416372
1300 20 840
  1 42 -6.19109e-05
  2 42 0.32706
  3 42 -0.110278
  4 42 -0.171895
  5 42 -0.73266
  6 42 1.04821
  7 42 -0.429652
  8 42 -0.164914
  9 42 0.178652
  10 42 0.211404
  11 42 0.183179
  12 42 -0.137369
  13 42 0.300416
  14 42 0.848382
  15 42 -0.40077
  16 42 0.776617
  17 42 0.55576
  18 42 1.09445
  19 42 -0.169406
  20 42 0.29865
1400 20 840
  1 42 -0.498486
  2 42 0.614066
  3 42 0.644394
  4 42 -0.0623104
  5 42 0.30724
  6 42 -0.52984
  7 42 1.77003
  8 42 -0.381152
  9 42 0.389673
  10 42 -0.831219
  11 42 -0.207419
  12 42 -0.437538
  13 42 -0.205693
  14 42 -0.348046
  15 42 1.27918
  16 42 -0.137145
  17 42 -0.181441
  18 42 -0.357512
  19 42 -0.477995
  20 42 -0.187062
1500 20 840
  1 42 -1.02845
  2 42 0.251891
  3 42 -0.679005
  4 42 -0.0381627
  5 42 0.607569
  6 42 -0.702359
  7 42 0.165053
  8 42 -0.724019
  9 42 1.33062
  10 42 0.807659
  11 42 -0.668166
  12 42 1.12781
  13 42 0.656775
  14 42 0.265532
  15 42 0.849535
  16 42 0.396393
  17 42 0.487069
  18 42 -0.362694
  19 42 -0.0539161
  20 42 0.0379297
1600 20 840
  1 42 0.812396
  2 42 -0.596872
  3 42 1.39691
  4 42 0.0386024
  5 42 1.91329
  6 42 -0.0662087
  7 42 0.880173
  8 42 0.48513
  9 42 0.358844
  10 42 -0.849224
  11 42 0.202215
  12 42 0.0304392
  13 42 1.19475
  14 42 0.290443
  15 42 -0.824175
  16 42 0.495988
  17 42 -0.927645
  18 42 -0.31772
  19 42 -0.261821
  20 42 0.626757
1700 20 840
  1 42 -0.0423891
  2 42 -0.0351713
  3 42 1.41439
  4 42 1.64214
  5 42 0.664577
  6 42 -0.72064
  7 42 -1.10538
  8 42 -0.472295
  9 42 -0.198601
  10 42 -0.288338
  11 42 0.521458
  12 42 0.174673
  13 42 0.10343
  14 42 -0.149934
  15 42 0.90455
  16 42 0.568807
  17 42 -0.211261
  18 42 0.305937
  19 42 -0.858986
  20 42 -0.448374
1800 20 840
  1 42 0.629827
  2 42 -0.231244
  3 42 -0.392196
  4 42 -0.332514
  5 42 -0.761593
  6 42 0.156035
  7 42 0.280557
  8 42 -0.988357
  9 42 0.691087
  10 42 0.723044
  11 42 1.35424
  12 42 0.386868
  13 42 0.0250222
  14 42 0.383422
  15 42 0.478259
  16 42 0.725954
  17 42 -0.349643
  18 42 1.30533
  19 42 -0.917945
  20 42 0.715126
1900 20 840
  1 42 0.128374
  2 42 -0.32075
  3 42 0.560613
  4 42 -0.304818
  5 42 -0.669802
  6 42 0.0400065
  7 42 0.476456
  8 42 0.255282
  9 42 -0.39139
  10 42 -0.607955
  11 42 1.60099
  12 42 -0.458705
  13 42 0.0906489
  14 42 0.429044
  15 42 0.213638
  16 42 1.0054
  17 42 0.858742
  18 42 -0.416475
  19 42 0.238915
  20 42 0.848601
2000 20 840
  1 42 0.585064
  2 42 1.16085
  3 42 -0.194771
  4 42 0.575348
  5 42 0.384561
  6 42 1.23687
  7 42 -0.726467
  8 42 0.455186
  9 42 0.444912
  10 42 0.814595
  11 42 -0.0697628
  12 42 -1.32937
  13 42 0.598203
  14 42 0.475915
  15 42 -0.200109
  16 42 -0.624562
  17 42 -0.700667
  18 42 -0.467616
  19 42 -0.716483
  20 42 1.37168
2100 20 840
  1 42 0.86477
  2 42 0.817445
  3 42 -0.556265
  4 42 0.795849
  5 42 -0.949415
  6 42 0.366884
  7 42 -0.0926008
  8 42 0.978265
  9 42 0.0274925
  10 42 0.9448
  11 42 1.04763
  12 42 -0.0539182
  13 42 0.0400574
  14 42 0.676352
  15 42 0.586922
  16 42 -1.4743
  17 42 0.360921
  18 42 1.01317
  19 42 1.12726
  20 42 -0.784886
2200 20 840
  1 42 0.958062
  2 42 -0.459356
  3 42 0.0890688
  4 42 0.263306
  5 42 0.643581
  6 42 -0.954514
  7 42 1.37763
  8 42 2.03051
  9 42 -0.834992
  10 42 1.09047
  11 42 -0.218168
  12 42 -0.467195
  13 42 0.627975
  14 42 -0.424709
  15 42 1.3079
  16 42 -0.0210431
  17 42 0.320948
  18 42 -0.265777
  19 42 1.04501
  20 42 0.66473
2300 20 840
  1 42 0.242634
  2 42 0.00554597
  3 42 -1.1192
  4 42 -0.0361186
  5 42 -1.44364
  6 42 -0.828121
  7 42 0.0456299
  8 42 -0.188843
  9 42 0.555539
  10 42 1.48127
  11 42 0.135749
  12 42 -0.210852
  13 42 0.0757847
  14 42 0.0262465
  15 42 -0.245995
  16 42 -0.244839
  17 42 -0.309787
  18 42 0.833658
  19 42 -1.33212
  20 42 0.551067
2400 20 840
  1 42 -0.259571
  2 42 1.00882
  3 42 -0.372841
  4 42 0.0195891
  5 42 0.320862
  6 42 -0.680956
  7 42 1.8216
  8 42 -0.359413
  9 42 -0.603058
  10 42 0.0952142
  11 42 -1.18661
  12 42 -0.56199
  13 42 0.287114
  14 42 0.651153
  15 42 1.48188
  16 42 0.425518
  17 42 0.392945
  18 42 0.909932
  19 42 0.41334
  20 42 0.377757
2500 20 840
  1 42 -0.913376
  2 42 -0.313512
  3 42 0.192748
  4 42 0.817756
  5 42 0.145368
  6 42 -0.533243
  7 42 0.191126
  8 42 0.447104
  9 42 1.57586
  10 42 -0.355338
  11 42 -0.0652735
  12 42 -0.579756
  13 42 0.22209
  14 42 0.282194
  15 42 0.284321
  16 42 0.149236
  17 42 -0.22426
  18 42 -1.27334
  19 42 -0.0853877
  20 42 0.920982
2600 20 840
  1 42 -0.710323
  2 42 0.69334
  3 42 0.884635
  4 42 0.832556
  5 42 -1.1797
  6 42 -0.431736
  7 42 1.2515
  8 42 -0.315091
  9 42 0.810754
  10 42 -0.383908
  11 42 -0.381168
  12 42 0.0755316
  13 42 0.865681
  14 42 -0.264281
  15 42 -0.119756
  16 42 0.419079
  17 42 0.664577
  18 42 -0.863497
  19 42 -0.746446
  20 42 0.33737
2700 20 840
  1 42 0.85164
  2 42 0.45183
  3 42 0.298129
  4 42 0.614055
  5 42 2.03755
  6 42 2.34615
  7 42 0.532279
  8 42 -0.687931
  9 42 -1.1965
  10 42 -1.06784
  11 42 1.06098
  12 42 0.699178
  13 42 1.11046
  14 42 0.458821
  15 42 1.54852
  16 42 0.0281511
  17 42 0.296846
  18 42 0.27479
  19 42 -0.0318619
  20 42 -0.724708
2800 20 840
  1 42 0.193019
  2 42 1.08198
  3 42 1.90882
  4 42 -0.386796
  5 42 2.60544
  6 42 -0.29937
  7 42 -0.31208
  8 42 -0.573828
  9 42 -0.248278
  10 42 0.913214
  11 42 -0.323619
  12 42 -0.0328235
  13 42 0.223723
  14 42 0.429382
  15 42 0.0495042
  16 42 0.551097
  17 42 -0.734876
  18 42 -0.293509
  19 42 -0.751768
  20 42 0.0123313
2900 20 840
  1 42 1.09498
  2 42 -0.30199
  3 42 0.147496
  4 42 0.556775
  5 42 0.842271
  6 42 -0.162905
  7 42 1.03045
  8 42 -0.769067
  9 42 2.68923
  10 42 -0.171994
  11 42 1.29303
  12 42 0.40087
  13 42 0.159843
  14 42 -0.328554
  15 42 0.0303563
  16 42 -0.190652
  17 42 -0.879424
  18 42 -0.102673
  19 42 -0.036995
  20 42 -0.151724
3000 20 840
  1 42 -0.719839
  2 42 -0.0274129
  3 42 -0.306532
  4 42 -0.11938
  5 42 0.0598731
  6 42 0.451267
  7 42 -1.24934
  8 42 -0.0603726
  9 42 0.693248
  10 42 0.247142
  11 42 0.913183
  12 42 1.54142
  13 42 1.26924
  14 42 0.719339
  15 42 0.17218
  16 42 -0.237789
  17 42 0.101897
  18 42 0.347903
  19 42 1.18447
  20 42 -0.645143
3100 20 840
  1 42 -0.180268
  2 42 0.960749
  3 42 -0.814481
  4 42 1.23646
  5 42 1.19019
  6 42 -0.480305
  7 42 -0.438556
  8 42 -0.0391393
  9 42 -0.50554
  10 42 -0.1207
  11 42 0.649025
  12 42 -0.286248
  13 42 -0.0510073
  14 42 -0.214019
  15 42 -0.678511
  16 42 -0.775288
  17 42 0.213489
  18 42 -0.28682
  19 42 1.34869
  20 42 0.0532395
3200 20 840
  1 42 1.54843
  2 42 0.30204
  3 42 0.0213378
  4 42 1.3063
  5 42 1.50442
  6 42 -0.258661
  7 42 -0.610952
  8 42 -0.281605
  9 42 -0.663828
  10 42 0.778453
  11 42 0.108718
  12 42 -1.61347
  13 42 0.009876
  14 42 -0.508962
  15 42 0.5323
  16 42 -0.506071
  17 42 -0.20871
  18 42 0.510478
  19 42 0.570514
  20 42 0.160086
3300 20 840
  1 42 0.88214
  2 42 0.386712
  3 42 -0.967257
  4 42 -1.06836
  5 42 -0.383694
  6 42 0.316312
  7 42 -0.411334
  8 42 0.339705
  9 42 -0.100836
  10 42 1.26202
  11 42 0.827893
  12 42 0.231571
  13 42 0.29401
  14 42 0.115855
  15 42 0.873958
  16 42 0.274559
  17 42 0.149023
  18 42 0.228006
  19 42 0.239498
  20 42 0.304644
3400 20 840
  1 42 0.617676
  2 42 -0.353368
  3 42 -0.47988
  4 42 -0.221182
  5 42 1.3235
  6 42 0.796801
  7 42 0.86036
  8 42 0.391984
  9 42 -1.53829
  10 42 -1.07488
  11 42 1.35489
  12 42 0.74601
  13 42 -0.311534
  14 42 -0.143424
  15 42 0.436028
  16 42 -0.693969
  17 42 -0.940507
  18 42 -0.185646
  19 42 0.138668
  20 42 -0.295561
3500 20 840
  1 42 -0.136666
  2 42 0.588772
  3 42 0.507064
  4 42 0.5506
  5 42 -0.686664
  6 42 0.60909
  7 42 0.136747
  8 42 0.615539
  9 42 0.881189
  10 42 0.802405
  11 42 -0.373802
  12 42 0.0364159
  13 42 0.739585
  14 42 0.0714263
  15 42 -1.08372
  16 42 0.365029
  17 42 0.950641
  18 42 -0.0179078
  19 42 0.496228
  20 42 1.08717
3600 20 840
  1 42 1.40317
  2 42 0.108228
  3 42 0.972825
  4 42 0.0787153
  5 42 0.598614
  6 42 0.112286
  7 42 0.778292
  8 42 0.961406
  9 42 0.500083
  10 42 -0.344165
  11 42 0.648185
  12 42 -0.916663
  13 42 0.259359
  14 42 0.557118
  15 42 0.187787
  16 42 -0.183716
  17 42 -0.979641
  18 42 -0.577334
  19 42 0.300347
  20 42 0.35697
3700 20 840
  1 42 -0.603223
  2 42 0.737939
  3 42 -0.291266
  4 42 -0.10919
  5 42 -0.403042
  6 42 -0.0341663
  7 42 0.287702
  8 42 -0.175923
  9 42 -1.39635
  10 42 1.64154
  11 42 -0.434295
  12 42 -0.0692112
  13 42 1.09778
  14 42 -0.00856376
  15 42 0.250823
  16 42 0.0669927
  17 42 1.30343
  18 42 0.465393
  19 42 -0.829224
  20 42 -0.344626
3800 20 840
  1 42 0.395309
  2 42 0.540448
  3 42 0.304523
  4 42 -0.137897
  5 42 -1.22812
  6 42 -0.207152
  7 42 0.500579
  8 42 -0.0235016
  9 42 1.60607
  10 42 0.845325
  11 42 0.0585412
  12 42 -0.916714
  13 42 0.441423
  14 42 0.186456
  15 42 0.00224376
  16 42 0.247831
  17 42 -0.115014
  18 42 0.468002
  19 42 -0.651677
  20 42 0.929737
3900 20 840
  1 42 -1.28217
  2 42 -0.463609
  3 42 -0.445735
  4 42 0.789254
  5 42 0.858048
  6 42 -0.730687
  7 42 -0.111896
  8 42 0.543025
  9 42 1.48311
  10 42 0.132083
  11 42 0.738132
  12 42 0.287241
  13 42 -0.242525
  14 42 0.635254
  15 42 0.474929
  16 42 -0.351532
  17 42 0.721764
  18 42 -0.416926
  19 42 -0.0271473
  20 42 -0.294744
4000 20 840
  1 42 0.166404
  2 42 1.19056
  3 42 0.613333
  4 42 0.546314
  5 42 1.58696
  6 42 0.270576
  7 42 0.818147
  8 42 0.376905
  9 42 0.136188
  10 42 0.946392
  11 42 -0.18017
  12 42 0.74975
  13 42 -0.0767793
  14 42 0.46531
  15 42 0.110922
  16 42 -0.908362
  17 42 -0.915731
  18 42 0.889951
  19 42 -0.347418
  20 42 -0.408607
4100 20 840
  1 42 0.908271
  2 42 -0.410166
  3 42 0.061098
  4 42 0.558864
  5 42 -0.115307
  6 42 -0.871854
  7 42 -0.565213
  8 42 0.394343
  9 42 -0.214761
  10 42 -0.5878
  11 42 0.573061
  12 42 0.592448
  13 42 0.969984
  14 42 0.228837
  15 42 -0.847589
  16 42 -0.164492
  17 42 0.135778
  18 42 0.37564
  19 42 -0.815272
  20 42 -0.275678
4200 20 840
  1 42 0.388422
  2 42 0.689378
  3 42 0.0276754
  4 42 0.30255
  5 42 1.90415
  6 42 -0.00841941
  7 42 1.15887
  8 42 0.0472415
  9 42 -0.926955
  10 42 0.00482274
  11 42 -0.694662
  12 42 -0.215542
  13 42 0.821937
  14 42 0.236338
  15 42 0.394712
  16 42 1.02726
  17 42 0.126855
  18 42 -0.29913
  19 42 -0.0535555
  20 42 1.10594
4300 20 840
  1 42 0.506813
  2 42 0.80114
  3 42 0.447745
  4 42 0.24422
  5 42 0.116614
  6 42 1.03956
  7 42 0.759858
  8 42 -1.05437
  9 42 1.10873
  10 42 -0.349821
  11 42 1.2834
  12 42 0.701797
  13 42 -0.179002
  14 42 1.21628
  15 42 0.256331
  16 42 -0.106579
  17 42 0.145773
  18 42 0.809019
  19 42 0.458161
  20 42 -0.23903
4400 20 840
  1 42 0.781393
  2 42 0.329578
  3 42 0.263919
  4 42 0.643009
  5 42 0.0557046
  6 42 0.608034
  7 42 0.483988
  8 42 0.221302
  9 42 1.21384
  10 42 -0.0503687
  11 42 0.155764
  12 42 -0.582188
  13 42 1.05141
  14 42 0.899027
  15 42 0.462609
  16 42 0.745457
  17 42 -0.0743771
  18 42 -0.956104
  19 42 1.45353
  20 42 0.219334
4500 20 840
  1 42 -0.501473
  2 42 -0.555334
  3 42 1.36834
  4 42 -0.257634
  5 42 0.553416
  6 42 -1.01446
  7 42 1.61918
  8 42 -0.184603
  9 42 0.916828
  10 42 0.373438
  11 42 0.412302
  12 42 -0.0192278
  13 42 0.228377
  14 42 0.766005
  15 42 -0.294689
  16 42 -1.00022
  17 42 0.501888
  18 42 -0.320659
  19 42 2.94895
  20 42 0.80399
4600 20 840
  1 42 0.722896
  2 42 0.148931
  3 42 -0.266347
  4 42 0.911737
  5 42 0.256771
  6 42 -0.556131
  7 42 0.336187
  8 42 -1.10431
  9 42 0.0277168
  10 42 0.731177
  11 42 0.168646
  12 42 -0.0495146
  13 42 0.215233
  14 42 -0.344164
  15 42 1.71291
  16 42 -0.595108
  17 42 0.356199
  18 42 1.31484
  19 42 0.78365
  20 42 -0.560091
4700 20 840
  1 42 0.874413
  2 42 -0.461453
  3 42 0.810128
  4 42 0.73387
  5 42 -0.715828
  6 42 -0.0782721
  7 42 -1.29204
  8 42 0.250545
  9 42 0.584429
  10 42 1.01029
  11 42 -0.336046
  12 42 -0.181672
  13 42 1.09392
  14 42 -0.860392
  15 42 1.49278
  16 42 -0.12814
  17 42 -0.52978
  18 42 -0.0678169
  19 42 -0.91692
  20 42 0.69449
4800 20 840
  1 42 -0.0432438
  2 42 0.320529
  3 42 -0.438574
  4 42 -0.910316
  5 42 -1.46946
  6 42 -0.565122
  7 42 0.359205
  8 42 0.40844
  9 42 -1.01236
  10 42 0.0698746
  11 42 -0.0489541
  12 42 0.036044
  13 42 -0.5374
  14 42 -0.157843
  15 42 0.575674
  16 42 -0.107498
  17 42 -0.764496
  18 42 -0.16617
  19 42 -1.87203
  20 42 0.751596
4900 20 840
  1 42 -0.0981756
  2 42 1.06811
  3 42 -1.4856
  4 42 0.0961074
  5 42 0.304481
  6 42 -0.489051
  7 42 1.14186
  8 42 0.290111
  9 42 0.0760014
  10 42 0.239556
  11 42 0.347228
  12 42 -0.4551
  13 42 0.835102
  14 42 0.0999882
  15 42 0.446021
  16 42 -0.392433
  17 42 0.896435
  18 42 0.111732
  19 42 -1.07157
  20 42 0.522157
5000 20 840
  1 42 -0.359995
  2 42 0.309446
  3 42 0.711
  4 42 1.13566
  5 42 0.568004
  6 42 0.130778
  7 42 0.140345
  8 42 0.549828
  9 42 0.853343
  10 42 0.0707109
  11 42 -0.145837
  12 42 -1.13187
  13 42 0.5227
  14 42 0.351074
  15 42 0.131261
  16 42 0.36491
  17 42 0.588852
  18 42 -1.11874
  19 42 -0.380365
  20 42 -0.634835
5100 20 840
  1 42 0.812415
  2 42 0.150171
  3 42 -0.397641
  4 42 0.330219
  5 42 -0.677902
  6 42 1.29461
  7 42 2.06745
  8 42 0.812911
  9 42 -0.164486
  10 42 0.416593
  11 42 0.74252
  12 42 -0.607226
  13 42 1.15394
  14 42 -0.188066
  15 42 0.14931
  16 42 -0.17479
  17 42 0.381113
  18 42 0.344497
  19 42 0.774991
  20 42 -0.342557
5200 20 840
  1 42 0.365032
  2 42 0.186367
  3 42 -0.733199
  4 42 0.39181
  5 42 0.190587
  6 42 0.13115
  7 42 -0.66809
  8 42 -0.162728
  9 42 -0.125799
  10 42 0.841082
  11 42 0.618624
  12 42 0.493663
  13 42 -0.394415
  14 42 0.536076
  15 42 0.525492
  16 42 0.498226
  17 42 -0.927171
  18 42 0.384501
  19 42 0.0180449
  20 42 0.168747
5300 20 840
  1 42 -0.580942
  2 42 0.984075
  3 42 -0.200033
  4 42 -0.993575
  5 42 0.336463
  6 42 -0.477859
  7 42 1.74702
  8 42 0.234212
  9 42 0.207323
  10 42 0.257487
  11 42 0.237886
  12 42 0.831857
  13 42 0.410829
  14 42 -0.186157
  15 42 0.299072
  16 42 0.955821
  17 42 -0.523379
  18 42 0.0193736
  19 42 -1.20767
  20 42 0.485525
5400 20 840
  1 42 -0.357902
  2 42 -0.819502
  3 42 -0.521665
  4 42 1.1559
  5 42 0.224365
  6 42 -0.407441
  7 42 0.00143567
  8 42 -1.38529
  9 42 0.187084
  10 42 -0.502934
  11 42 0.816807
  12 42 -0.0636023
  13 42 -0.0509801
  14 42 -0.188973
  15 42 0.562015
  16 42 0.884284
  17 42 -0.107404
  18 42 -0.445668
  19 42 -0.339852
  20 42 -0.0149008
5500 20 840
  1 42 -0.347272
  2 42 0.086453
  3 42 2.175
  4 42 0.36176
  5 42 0.667152
  6 42 -0.108034
  7 42 -0.347011
  8 42 -0.273958
  9 42 -0.780517
  10 42 0.475597
  11 42 0.341996
  12 42 -0.0625656
  13 42 -0.127501
  14 42 -0.471068
  15 42 -0.132252
  16 42 -0.584196
  17 42 0.235023
  18 42 -0.714194
  19 42 0.806359
  20 42 -0.135981
5600 20 840
  1 42 0.644004
  2 42 0.742897
  3 42 0.578937
  4 42 -0.0050816
  5 42 0.903773
  6 42 -0.0530382
  7 42 -0.784405
  8 42 0.579508
  9 42 0.181513
  10 42 -0.396059
  11 42 0.61567
  12 42 -0.604577
  13 42 0.303549
  14 42 -0.025122
  15 42 0.0221793
  16 42 -0.341506
  17 42 -0.763046
  18 42 -0.940326
  19 42 -2.12913
  20 42 -0.280758
5700 20 840
  1 42 0.429853
  2 42 1.16138
  3 42 0.270837
  4 42 -0.25181
  5 42 -0.314606
  6 42 0.0899221
  7 42 0.576552
  8 42 -0.0615519
  9 42 1.01368
  10 42 1.71048
  11 42 -0.155748
  12 42 -0.502353
  13 42 0.300403
  14 42 0.0139668
  15 42 0.229782
  16 42 -0.0567306
  17 42 0.666785
  18 42 -0.209121
  19 42 0.780928
  20 42 -0.00685514
5800 20 840
  1 42 0.996893
  2 42 0.56044
  3 42 -1.37149
  4 42 -1.33318
  5 42 0.650843
  6 42 0.498401
  7 42 1.45154
  8 42 0.397008
  9 42 1.41641
  10 42 0.450601
  11 42 0.585926
  12 42 -0.332431
  13 42 -0.273817
  14 42 0.27564
  15 42 0.0175137
  16 42 0.0561443
  17 42 -1.28885
  18 42 -0.335024
  19 42 3.89832
  20 42 0.850064
5900 20 840
  1 42 0.0134061
  2 42 -1.10532
  3 42 -0.362015
  4 42 0.148445
  5 42 -0.577365
  6 42 0.868359
  7 42 -0.218143
  8 42 -0.176518
  9 42 0.647899
  10 42 -0.11632
  11 42 0.314844
  12 42 0.201529
  13 42 0.652677
  14 42 0.718723
  15 42 0.714523
  16 42 -0.6525
  17 42 0.55798
  18 42 1.32007
  19 42 -0.206287
  20 42 -0.756239
6000 20 840
  1 42 0.628312
  2 42 0.81088
  3 42 0.788188
  4 42 0.992353
  5 42 0.00321018
  6 42 0.156883
  7 42 1.39132
  8 42 -0.0405863
  9 42 0.545215
  10 42 0.472953
  11 42 -0.309559
  12 42 -0.211175
  13 42 0.078125
  14 42 -0.0940438
  15 42 -0.117889
  16 42 -0.786783
  17 42 -0.444621
  18 42 1.27179
  19 42 2.15661
  20 42 0.333339
6100 20 840
  1 42 -0.40763
  2 42 -0.643011
  3 42 -0.516055
  4 42 0.558826
  5 42 0.356679
  6 42 -0.12726
  7 42 2.02684
  8 42 0.655537
  9 42 -1.4907
  10 42 0.289822
  11 42 -0.115558
  12 42 -0.251624
  13 42 1.47486
  14 42 0.229562
  15 42 -0.256914
  16 42 0.536866
  17 42 0.837135
  18 42 -0.907785
  19 42 -0.869706
  20 42 -0.916013
6200 20 840
  1 42 -0.0940929
  2 42 0.414684
  3 42 -0.379337
  4 42 0.205694
  5 42 -0.760286
  6 42 0.334749
  7 42 -0.411666
  8 42 0.418056
  9 42 -1.12592
  10 42 0.721442
  11 42 -0.58824
  12 42 -0.130796
  13 42 0.94934
  14 42 0.0529818
  15 42 0.979476
  16 42 0.920219
  17 42 0.475743
  18 42 -0.550869
  19 42 -2.22492
  20 42 0.737577
6300 20 840
  1 42 -0.317864
  2 42 1.00245
  3 42 1.377
  4 42 -0.307229
  5 42 -0.278696
  6 42 -0.299256
  7 42 0.576415
  8 42 0.220576
  9 42 -0.742579
  10 42 -0.199405
  11 42 1.21687
  12 42 1.25644
  13 42 0.691297
  14 42 -0.24711
  15 42 -0.329128
  16 42 -0.831139
  17 42 -0.726233
  18 42 -0.207689
  19 42 -0.800288
