# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
  15 42 -1.05934
  16 42 0.190133
  17 42 -0.856571
  18 42 0.826182
  19 42 -0.418822
  20 42 -0.590343
600 20 840
  1 42 -1.70062
  2 42 -0.0965138
  3 42 -0.920175
  4 42 0.662914
  5 42 -0.22472
  6 42 -1.07359
  7 42 -0.807689
  8 42 0.185582
  9 42 -1.69923
  10 42 1.01848
  11 42 1.00796
  12 42 0.295301
  13 42 0.225648
  14 42 -0.927507
  15 42 -1.49167
  16 42 -0.0417835
  17 42 -1.27443
  18 42 -1.68992
  19 42 -0.545541
  20 42 0.174966
700 20 840
  1 42 -0.918733
  2 42 0.910069
  3 42 1.11669
  4 42 -0.004089
  5 42 -0.66319
  6 42 -0.751933
  7 42 -0.564309
  8 42 0.447212
  9 42 -0.910877
  10 42 0.794661
  11 42 1.84603
  12 42 -0.973787
  13 42 -0.745439
  14 42 -0.874279
  15 42 0.371808
  16 42 1.12998
  17 42 0.226009
  18 42 -1.41868
  19 42 -0.0317442
  20 42 -0.717726
800 20 840
  1 42 -0.379901
  2 42 -0.905381
  3 42 -1.17057
  4 42 -0.00479997
  5 42 -0.900833
  6 42 0.056126
  7 42 -2.07944
  8 42 0.756449
  9 42 0.458826
  10 42 1.70257
  11 42 1.14827
  12 42 -1.96096
  13 42 1.09063
  14 42 0.93955
  15 42 -1.15758
  16 42 -0.276332
  17 42 0.331782
  18 42 0.163959
  19 42 -0.0697064
  20 42 0.593739
900 20 840
  1 42 0.413531
  2 42 -0.326937
  3 42 -0.963198
  4 42 0.270913
  5 42 -0.742889
  6 42 -0.126359
  7 42 0.598571
  8 42 -0.614452
  9 42 0.87428
  10 42 1.23664
  11 42 1.67716
  12 42 -1.10875
  13 42 -1.72034
  14 42 0.347535
  15 42 1.89584
  16 42 -0.406573
  17 42 -0.772808
  18 42 -0.221011
  19 42 1.23807
  20 42 -0.390152
1000 20 840
  1 42 0.506261
  2 42 -0.201688
  3 42 0.350265
  4 42 -0.0911105
  5 42 -2.36639
  6 42 -0.342079
  7 42 0.461754
  8 42 1.34187
  9 42 -0.0171576
  10 42 1.49117
  11 42 0.00417929
  12 42 0.939603
  13 42 1.16091
  14 42 0.304782
  15 42 0.911735
  16 42 0.387367
  17 42 1.14569
  18 42 0.672979
  19 42 2.0911
  20 42 -0.185212
1100 20 840
  1 42 0.963232
  2 42 -0.519573
  3 42 -0.910423
  4 42 0.364341
  5 42 -0.205219
  6 42 0.494209
  7 42 0.616344
  8 42 0.988357
  9 42 0.649909
  10 42 -0.199436
  11 42 -0.238091
  12 42 2.77405
  13 42 1.28402
  14 42 0.368209
  15 42 -0.923035
  16 42 -1.08238
  17 42 0.21751
  18 42 0.649206
  19 42 1.91564
  20 42 -0.434162
1200 20 840
  1 42 0.788791
  2 42 0.454549
  3 42 -0.368874
  4 42 0.774797
  5 42 1.66805
  6 42 1.01207
  7 42 2.89622
  8 42 -0.0321373
  9 42 -1.60166
  10 42 0.0614062
  11 42 -2.7594
  12 42 1.40089
  13 42 -0.975232
  14 42 0.313401
  15 42 0.0565266
  16 42 -0.206388
  17 42 1.01785
  18 42 0.0486397
  19 42 1.44043
  20 42 -0.291642
1300 20 840
  1 42 -0.600902
  2 42 0.162018
  3 42 0.150839
  4 42 0.377268
  5 42 -0.56884
  6 42 0.643433
  7 42 -0.134615
  8 42 -0.738834
  9 42 -0.108752
  10 42 -1.36654
  11 42 0.375284
  12 42 0.197162
  13 42 0.452994
  14 42 0.548237
  15 42 0.316708
  16 42 0.461536
  17 42 0.425411
  18 42 1.65519
  19 42 -0.168636
  20 42 0.259427
1400 20 840
  1 42 -0.710585
  2 42 1.86018
  3 42 1.59886
  4 42 -0.101802
  5 42 0.325334
  6 42 -0.752933
  7 42 2.13244
  8 42 0.24766
  9 42 0.738643
  10 42 -1.3488
  11 42 -0.670169
  12 42 -0.78306
  13 42 0.23872
  14 42 -1.09894
  15 42 2.17317
  16 42 -0.0723776
  17 42 0.232049
  18 42 -0.127197
  19 42 -0.534186
  20 42 -0.561307
1500 20 840
  1 42 -1.16592
  2 42 -0.120003
  3 42 -1.67423
  4 42 0.196554
  5 42 1.6267
  6 42 -0.182939
  7 42 -0.109148
  8 42 -1.60349
  9 42 2.6511
  10 42 1.04514
  11 42 -0.492464
  12 42 1.52647
  13 42 -0.124898
  14 42 0.379279
  15 42 0.0421869
  16 42 0.664591
  17 42 0.023231
  18 42 0.093104
  19 42 -0.428735
  20 42 -0.506217
1600 20 840
  1 42 1.47052
  2 42 -0.732972
  3 42 1.68042
  4 42 0.340087
  5 42 2.69063
  6 42 0.586278
  7 42 0.479902
  8 42 0.363506
  9 42 0.392591
  10 42 -0.768219
  11 42 1.61155
  12 42 -0.121643
  13 42 0.706392
  14 42 0.405641
  15 42 -1.89779
  16 42 1.84932
  17 42 -1.49983
  18 42 -0.549508
  19 42 1.12388
  20 42 1.13703
1700 20 840
  1 42 -0.682391
  2 42 0.658735
  3 42 0.83272
  4 42 1.80914
  5 42 0.254193
  6 42 -1.41163
  7 42 -1.82477
  8 42 -0.900159
  9 42 0.488968
  10 42 0.212816
  11 42 1.07205
  12 42 -1.33051
  13 42 0.0600953
  14 42 -1.00156
  15 42 1.4474
  16 42 1.67953
  17 42 -0.177679
  18 42 0.364427
  19 42 -1.38918
  20 42 -0.515521
1800 20 840
  1 42 1.23674
  2 42 -1.02942
  3 42 -0.319913
  4 42 -0.302365
  5 42 -0.595761
  6 42 -1.65192
  7 42 -0.366215
  8 42 -0.461271
  9 42 1.27453
  10 42 0.6759
  11 42 3.00702
  12 42 -0.515474
  13 42 -0.50514
  14 42 0.152174
  15 42 1.38707
  16 42 1.32473
  17 42 -0.715447
  18 42 0.401663
  19 42 -0.870042
  20 42 1.52453
1900 20 840
  1 42 0.695299
  2 42 0.0979818
  3 42 0.442383
  4 42 -1.07706
  5 42 0.0698209
  6 42 0.421975
  7 42 0.0492733
  8 42 -0.0276834
  9 42 -0.583876
  10 42 -0.00270384
  11 42 2.62465
  12 42 0.0406459
  13 42 -0.634057
  14 42 -0.295551
  15 42 -0.194354
  16 42 0.856527
  17 42 -0.182599
  18 42 -0.0928362
  19 42 0.282286
  20 42 2.13108
2000 20 840
  1 42 1.31908
  2 42 0.952827
  3 42 0.126451
  4 42 0.928072
  5 42 -0.867214
  6 42 0.723599
  7 42 -0.965246
  8 42 0.644588
  9 42 -0.08859
  10 42 1.62227
  11 42 -1.22103
  12 42 -0.98109
  13 42 0.448549
  14 42 0.142119
  15 42 -0.611835
  16 42 -0.506152
  17 42 -2.61359
  18 42 -0.387834
  19 42 -1.05366
  20 42 1.08
2100 20 840
  1 42 0.957188
  2 42 1.40179
  3 42 0.214398
  4 42 0.765477
  5 42 -2.03063
  6 42 -0.443159
  7 42 1.20876
  8 42 0.844841
  9 42 -0.98105
  10 42 0.614688
  11 42 0.848746
  12 42 0.625593
  13 42 -0.365459
  14 42 0.771273
  15 42 0.762551
  16 42 -1.16992
  17 42 0.231759
  18 42 0.767913
  19 42 2.33249
  20 42 -1.21251
2200 20 840
  1 42 0.986868
  2 42 0.661526
  3 42 0.929323
  4 42 -0.94984
  5 42 0.904673
  6 42 -1.1139
  7 42 2.51484
  8 42 2.71163
  9 42 -1.32599
  10 42 0.34942
  11 42 -1.06929
  12 42 -0.127878
  13 42 2.59523
  14 42 1.16864
  15 42 1.11429
  16 42 -0.217537
  17 42 0.908089
  18 42 0.463266
  19 42 2.46032
  20 42 1.01478
2300 20 840
  1 42 0.664273
  2 42 0.527614
  3 42 -1.3933
  4 42 0.599618
  5 42 -1.3086
  6 42 -1.49783
  7 42 0.451857
  8 42 -0.592733
  9 42 1.28154
  10 42 0.946277
  11 42 -0.610369
  12 42 -0.223954
  13 42 0.379949
  14 42 1.29967
  15 42 -0.153872
  16 42 -0.527616
  17 42 -1.22106
  18 42 0.899736
  19 42 -2.6936
  20 42 0.76386
2400 20 840
  1 42 0.219417
  2 42 1.08203
  3 42 -0.626134
  4 42 -0.0928775
  5 42 0.126218
  6 42 -1.10763
  7 42 2.43393
  8 42 -0.132639
  9 42 -1.40746
  10 42 0.464838
  11 42 -2.4091
  12 42 -0.374125
  13 42 0.752919
  14 42 0.84009
  15 42 1.42479
  16 42 0.919863
  17 42 0.190957
  18 42 0.316993
  19 42 0.959665
  20 42 0.460517
2500 20 840
  1 42 -1.0726
  2 42 0.28983
  3 42 -0.589784
  4 42 0.194656
  5 42 -0.694269
  6 42 -0.925372
  7 42 -0.27474
  8 42 0.0682556
  9 42 1.84806
  10 42 0.194193
  11 42 0.86703
  12 42 0.140271
  13 42 -0.00699015
  14 42 0.276992
  15 42 0.0662295
  16 42 0.98329
  17 42 -0.222476
  18 42 -0.603473
  19 42 0.0475586
  20 42 -0.418559
2600 20 840
  1 42 -0.449853
  2 42 0.0470014
  3 42 -0.563621
  4 42 2.34611
  5 42 -0.526703
  6 42 -1.72183
  7 42 0.720963
  8 42 -0.44058
  9 42 0.224033
  10 42 -0.0490436
  11 42 0.0241532
  12 42 0.17691
  13 42 0.544172
  14 42 -0.420936
  15 42 0.0862146
  16 42 0.0893208
  17 42 0.481285
  18 42 -1.27634
  19 42 -1.11038
  20 42 0.168175
2700 20 840
  1 42 0.709306
  2 42 -0.632266
  3 42 0.709326
  4 42 1.21421
  5 42 3.05828
  6 42 2.73927
  7 42 -0.628361
  8 42 -0.885745
  9 42 -0.9263
  10 42 -1.43318
  11 42 2.87136
  12 42 0.245735
  13 42 0.47823
  14 42 0.591307
  15 42 0.844289
  16 42 1.9371
  17 42 -0.0527018
  18 42 1.17549
  19 42 1.5767
  20 42 0.00684598
2800 20 840
  1 42 0.917012
  2 42 0.969007
  3 42 3.76728
  4 42 -0.658796
  5 42 1.54916
  6 42 -2.56822
  7 42 -0.670999
  8 42 -0.0629214
  9 42 0.355707
  10 42 1.17529
  11 42 1.52691
  12 42 -0.676419
  13 42 -0.521479
  14 42 -1.92994
  15 42 0.526262
  16 42 1.17543
  17 42 -0.794181
  18 42 -0.00823794
  19 42 -0.165442
  20 42 2.0306
2900 20 840
  1 42 1.06508
  2 42 -0.927152
  3 42 -1.22529
  4 42 1.20048
  5 42 -0.310353
  6 42 -0.353991
  7 42 0.59928
  8 42 0.082839
  9 42 3.7353
  10 42 0.23273
  11 42 1.94723
  12 42 -0.729186
  13 42 -0.220323
  14 42 -0.861588
  15 42 -0.838931
  16 42 -0.875296
  17 42 -0.750846
  18 42 -0.0837871
  19 42 -0.134505
  20 42 -0.601722
3000 20 840
  1 42 -0.476028
  2 42 -0.703773
  3 42 -0.229831
  4 42 -0.9392
  5 42 1.27019
  6 42 1.4623
  7 42 -0.0603604
  8 42 0.220568
  9 42 1.26071
  10 42 0.817969
  11 42 0.841887
  12 42 1.32812
  13 42 1.91653
  14 42 1.12867
  15 42 -0.849086
  16 42 0.196158
  17 42 0.395963
  18 42 0.889719
  19 42 2.41064
  20 42 0.299072
3100 20 840
  1 42 -0.368929
  2 42 2.41395
  3 42 -0.493609
  4 42 1.66449
  5 42 1.73155
  6 42 -0.215282
  7 42 0.0534302
  8 42 -0.541371
  9 42 -0.685504
  10 42 0.153839
  11 42 -0.664801
  12 42 0.0463987
  13 42 0.427473
  14 42 0.744018
  15 42 -0.973352
  16 42 -1.07286
  17 42 0.500856
  18 42 -0.240238
  19 42 1.29691
  20 42 -0.999618
3200 20 840
  1 42 -0.093507
  2 42 0.699517
  3 42 1.0711
  4 42 1.47732
  5 42 2.12358
  6 42 -1.22103
  7 42 0.224091
  8 42 0.129707
  9 42 0.165041
  10 42 0.383371
  11 42 -1.55693
  12 42 -1.80034
  13 42 0.81427
  14 42 -0.416357
  15 42 2.38978
  16 42 -0.908505
  17 42 -0.203252
  18 42 1.42625
  19 42 1.04583
  20 42 -0.155546
3300 20 840
  1 42 0.617388
  2 42 0.739869
  3 42 -0.606232
  4 42 -0.910031
  5 42 -1.12687
  6 42 -0.653051
  7 42 0.979293
  8 42 -0.346687
  9 42 1.6377
  10 42 -0.140671
  11 42 0.771195
  12 42 0.865526
  13 42 0.195462
  14 42 0.385014
  15 42 2.41709
  16 42 0.322483
  17 42 -0.42674
  18 42 0.307877
  19 42 -0.00468787
  20 42 0.303488
3400 20 840
  1 42 1.83856
  2 42 0.0529982
  3 42 -2.08077
  4 42 -0.815841
  5 42 2.03997
  6 42 1.3524
  7 42 0.181695
  8 42 -0.895931
  9 42 -1.93623
  10 42 -0.22527
  11 42 0.548562
  12 42 1.14412
  13 42 0.955402
  14 42 0.375072
  15 42 -1.29519
  16 42 0.0428134
  17 42 -2.07609
  18 42 -0.289431
  19 42 -0.66352
  20 42 -0.952803
3500 20 840
  1 42 -0.133761
  2 42 0.520948
  3 42 0.181292
  4 42 1.41768
  5 42 -1.19226
  6 42 0.329375
  7 42 -0.865593
  8 42 -0.823223
  9 42 -0.414143
  10 42 1.73892
  11 42 0.398204
  12 42 0.483762
  13 42 -0.0820623
  14 42 -0.40183
  15 42 -1.04094
  16 42 -0.0435841
  17 42 0.307982
  18 42 0.139335
  19 42 0.230977
  20 42 0.281466
3600 20 840
  1 42 2.84207
  2 42 -0.0354968
  3 42 1.65219
  4 42 0.543357
  5 42 -0.167408
  6 42 -1.12665
  7 42 0.0232183
  8 42 1.61118
  9 42 0.0263265
  10 42 0.332124
  11 42 3.19177
  12 42 -1.39715
  13 42 -0.0425475
  14 42 0.387518
  15 42 -0.305292
  16 42 0.10803
  17 42 -1.5228
  18 42 -0.939902
  19 42 0.0414737
  20 42 0.577451
3700 20 840
  1 42 -0.650914
  2 42 1.4879
  3 42 0.538453
  4 42 -0.228377
  5 42 0.0803091
  6 42 -1.17197
  7 42 0.0286069
  8 42 0.0826694
  9 42 -0.901368
  10 42 2.17798
  11 42 1.29505
  12 42 -1.23689
  13 42 0.68089
  14 42 0.00313986
  15 42 -1.01468
  16 42 0.577705
  17 42 0.508078
  18 42 0.12068
  19 42 -1.68403
  20 42 0.753994
3800 20 840
  1 42 1.81033
  2 42 0.0943971
  3 42 0.468497
  4 42 0.862327
  5 42 -2.38187
  6 42 -0.795401
  7 42 -0.255575
  8 42 -0.0818421
  9 42 0.677741
  10 42 2.30998
  11 42 1.49794
  12 42 -1.51633
  13 42 0.460141
  14 42 0.456878
  15 42 -0.197351
  16 42 0.316199
  17 42 -0.536123
  18 42 0.152996
  19 42 -0.390574
  20 42 1.51024
3900 20 840
  1 42 -1.62598
  2 42 -0.936725
  3 42 -0.43911
  4 42 0.986317
  5 42 -0.360234
  6 42 -0.858515
  7 42 0.198286
  8 42 0.729783
  9 42 1.62427
  10 42 0.548518
  11 42 0.580374
  12 42 0.136204
  13 42 -0.972936
  14 42 0.624285
  15 42 0.629362
  16 42 0.0737326
  17 42 0.436926
  18 42 0.0751835
  19 42 2.05251
  20 42 -0.280001
4000 20 840
  1 42 0.264606
  2 42 2.63346
  3 42 0.568981
  4 42 0.625279
  5 42 1.12559
  6 42 0.000281041
  7 42 1.67297
  8 42 1.57713
  9 42 -0.970006
  10 42 1.20048
  11 42 -1.03082
  12 42 1.20824
  13 42 -0.718051
  14 42 0.417401
  15 42 0.263545
  16 42 -0.383715
  17 42 -1.00018
  18 42 1.22423
  19 42 1.19985
  20 42 -0.329332
4100 20 840
  1 42 0.594945
  2 42 -1.87204
  3 42 0.146217
  4 42 1.58997
  5 42 1.53948
  6 42 0.469484
  7 42 0.0743604
  8 42 -0.172226
  9 42 0.255464
  10 42 -2.36342
  11 42 -0.110339
  12 42 0.821967
  13 42 1.64987
  14 42 1.45904
  15 42 -0.908248
  16 42 0.987467
  17 42 0.251873
  18 42 0.582866
  19 42 -0.597654
  20 42 -0.359577
4200 20 840
  1 42 0.456566
  2 42 1.1997
  3 42 2.51439
  4 42 -0.0371078
  5 42 2.80755
  6 42 1.09206
  7 42 1.4283
  8 42 -0.152819
  9 42 -0.407582
  10 42 -0.954158
  11 42 -0.966837
  12 42 0.0432445
  13 42 0.681069
  14 42 0.542244
  15 42 0.849909
  16 42 1.1977
  17 42 0.210642
  18 42 0.0359103
  19 42 0.54516
  20 42 1.51342
4300 20 840
  1 42 0.131869
  2 42 1.24863
  3 42 -0.183967
  4 42 0.117386
  5 42 -0.10789
  6 42 0.0119105
  7 42 0.60731
  8 42 -1.34124
  9 42 3.31336
  10 42 -0.645948
  11 42 0.666393
  12 42 0.424968
  13 42 -0.553202
  14 42 0.588309
  15 42 -0.318721
  16 42 -0.458324
  17 42 -0.262929
  18 42 0.0813343
  19 42 0.344366
  20 42 -0.383466
4400 20 840
  1 42 0.741382
  2 42 -0.554362
  3 42 -1.5395
  4 42 0.724161
  5 42 -0.396337
  6 42 0.626159
  7 42 0.717883
  8 42 -0.143972
  9 42 2.5485
  10 42 0.190252
  11 42 0.732234
  12 42 -0.375147
  13 42 1.43346
  14 42 0.792641
  15 42 0.148563
  16 42 0.638464
  17 42 0.198829
  18 42 -0.825285
  19 42 1.38402
  20 42 -0.24616
4500 20 840
  1 42 -0.0477114
  2 42 0.805216
  3 42 1.06622
  4 42 -1.30881
  5 42 2.03261
  6 42 -0.130319
  7 42 2.56423
  8 42 -1.63028
  9 42 0.169027
  10 42 0.823995
  11 42 0.543438
  12 42 1.32201
  13 42 -0.539685
  14 42 0.839123
  15 42 -0.504107
  16 42 0.762285
  17 42 0.256302
  18 42 -1.1777
  19 42 2.22228
  20 42 0.565628
4600 20 840
  1 42 1.28795
  2 42 0.484784
  3 42 0.37885
  4 42 2.85322
  5 42 0.606281
  6 42 -2.19136
  7 42 -0.7938
  8 42 -1.54957
  9 42 0.129111
  10 42 1.72272
  11 42 1.53523
  12 42 -0.164054
  13 42 0.804828
  14 42 -0.0890648
  15 42 1.56957
  16 42 -0.92879
  17 42 1.25158
  18 42 2.46794
  19 42 -0.742533
  20 42 -0.883628
4700 20 840
  1 42 0.279652
  2 42 0.0757562
  3 42 2.48934
  4 42 1.58088
  5 42 -1.25192
  6 42 -0.234942
  7 42 -0.38097
  8 42 1.49231
  9 42 0.0904916
  10 42 1.70185
  11 42 1.46959
  12 42 -0.494202
  13 42 0.398026
  14 42 -0.618203
  15 42 2.87537
  16 42 -0.309177
  17 42 -0.322793
  18 42 0.00540914
  19 42 1.55786
  20 42 1.55403
4800 20 840
  1 42 -0.129113
  2 42 -0.0371836
  3 42 -1.83372
  4 42 -1.58099
  5 42 -1.89923
  6 42 -0.560471
  7 42 0.658121
  8 42 1.64391
  9 42 -1.20884
  10 42 -0.0404659
  11 42 1.2434
  12 42 0.0233902
  13 42 -0.367579
  14 42 -1.05907
  15 42 0.0836176
  16 42 0.943086
  17 42 -1.89695
  18 42 0.10935
  19 42 -1.46998
  20 42 1.71135
4900 20 840
  1 42 0.105161
  2 42 1.98693
  3 42 -0.975252
  4 42 -0.147118
  5 42 -0.528715
  6 42 0.635864
  7 42 0.00740753
  8 42 0.478751
  9 42 -0.49991
  10 42 0.502918
  11 42 -0.651477
  12 42 -0.927889
  13 42 0.32421
  14 42 1.115
  15 42 -0.38199
  16 42 -0.146151
  17 42 0.404602
  18 42 0.104582
  19 42 -1.09186
  20 42 -0.365078
5000 20 840
  1 42 -0.327423
  2 42 0.546533
  3 42 1.71246
  4 42 0.643335
  5 42 0.114737
  6 42 0.0661228
  7 42 -0.55966
  8 42 0.622693
  9 42 2.54601
  10 42 -0.149867
  11 42 -0.492875
  12 42 -0.549003
  13 42 0.654546
  14 42 1.54478
  15 42 0.715554
  16 42 0.281227
  17 42 -0.42918
  18 42 -0.106946
  19 42 0.369851
  20 42 0.589885
5100 20 840
  1 42 1.04342
  2 42 0.380314
  3 42 -0.757534
  4 42 0.929866
  5 42 -0.818916
  6 42 0.592863
  7 42 2.26773
  8 42 1.44123
  9 42 0.0936506
  10 42 -1.12805
  11 42 -0.71367
  12 42 -1.54194
  13 42 1.69727
  14 42 1.0613
  15 42 -0.374729
  16 42 0.370662
  17 42 -0.545346
  18 42 -0.0935923
  19 42 0.78418
  20 42 -0.372719
5200 20 840
  1 42 1.66729
  2 42 1.22812
  3 42 -0.0959137
  4 42 -0.854583
  5 42 1.0957
  6 42 0.582248
  7 42 -1.13748
  8 42 -0.829274
  9 42 -1.15619
  10 42 0.716585
  11 42 -0.377468
  12 42 1.19771
  13 42 0.597182
  14 42 0.500053
  15 42 0.0713039
  16 42 0.61765
  17 42 -1.0161
  18 42 0.360181
  19 42 0.00930446
  20 42 0.716458
5300 20 840
  1 42 -0.0617446
  2 42 -0.402627
  3 42 -1.23561
  4 42 -0.526869
  5 42 0.979501
  6 42 -1.32731
  7 42 1.87215
  8 42 -0.921309
  9 42 1.23489
  10 42 0.248654
  11 42 -1.21612
  12 42 2.20577
  13 42 0.376909
  14 42 0.574865
  15 42 0.292323
  16 42 1.25743
  17 42 -0.226313
  18 42 -0.381169
  19 42 -0.242035
  20 42 0.283001
5400 20 840
  1 42 0.965328
  2 42 -0.647259
  3 42 -1.16276
  4 42 1.13471
  5 42 -0.0335761
  6 42 -1.41644
  7 42 0.569533
  8 42 -2.00599
  9 42 0.774384
  10 42 1.16196
  11 42 1.82249
  12 42 1.01425
  13 42 -1.83856
  14 42 -0.341426
  15 42 0.717585
  16 42 0.849098
  17 42 -0.580657
  18 42 -0.387783
  19 42 -1.19333
  20 42 -0.0536024
5500 20 840
  1 42 -0.334084
  2 42 -0.572748
  3 42 1.14967
  4 42 0.437903
  5 42 0.712949
  6 42 -0.464392
  7 42 1.36707
  8 42 -0.502
  9 42 -0.165172
  10 42 0.580955
  11 42 1.43673
  12 42 0.0245696
  13 42 0.361758
  14 42 -1.03071
  15 42 -0.585479
  16 42 1.32122
  17 42 1.13709
  18 42 -0.639726
  19 42 -0.0503068
  20 42 0.532296
5600 20 840
  1 42 1.41923
  2 42 0.0733881
  3 42 2.47775
  4 42 1.03873
  5 42 1.18834
  6 42 -0.64871
  7 42 -1.56622
  8 42 0.0788649
  9 42 -0.233173
  10 42 0.22604
  11 42 1.02725
  12 42 -0.543343
  13 42 0.264414
  14 42 -1.14026
  15 42 -0.123777
  16 42 0.459125
  17 42 -0.0313267
  18 42 -0.810356
  19 42 -1.48078
  20 42 -0.488342
5700 20 840
  1 42 -0.107163
  2 42 0.923737
  3 42 2.14038
  4 42 -0.0780521
  5 42 0.826873
  6 42 -0.294844
  7 42 0.849299
  8 42 0.885152
  9 42 2.45169
  10 42 1.42837
  11 42 0.927454
  12 42 -1.99231
  13 42 -1.17609
  14 42 -0.926215
  15 42 -0.664548
  16 42 -0.303346
  17 42 0.911132
  18 42 -0.451794
  19 42 0.062152
  20 42 0.780933
5800 20 840
  1 42 1.10419
  2 42 -0.117053
  3 42 -0.751789
  4 42 -0.665031
  5 42 0.249482
  6 42 0.502024
  7 42 0.218614
  8 42 2.75984
  9 42 1.76791
  10 42 0.557069
  11 42 2.13698
  12 42 -1.69578
  13 42 0.425087
  14 42 -0.0858187
  15 42 -1.19903
  16 42 -0.0765579
  17 42 -1.17526
  18 42 0.87099
  19 42 2.96922
  20 42 -0.193862
5900 20 840
  1 42 -1.0593
  2 42 -1.39176
  3 42 -0.719146
  4 42 0.356042
  5 42 -1.0207
  6 42 0.881078
  7 42 0.321112
  8 42 -0.423041
  9 42 0.583229
  10 42 -1.32617
  11 42 -0.202121
  12 42 0.910147
  13 42 -0.2017
  14 42 0.901938
  15 42 1.84278
  16 42 0.148741
  17 42 0.399649
  18 42 0.681696
  19 42 2.15525
  20 42 -0.768178
6000 20 840
  1 42 -0.343351
  2 42 1.01602
  3 42 -0.456773
  4 42 1.08075
  5 42 0.839792
  6 42 -0.149826
  7 42 0.838369
  8 42 -0.861244
  9 42 0.355636
  10 42 0.621216
  11 42 -1.28326
  12 42 -0.206679
  13 42 0.628546
  14 42 0.416273
  15 42 0.109822
  16 42 -0.0114992
  17 42 0.522134
  18 42 1.92323
  19 42 0.375798
  20 42 0.662603
6100 20 840
  1 42 -1.30569
  2 42 0.223722
  3 42 0.217731
  4 42 0.537913
  5 42 -0.516643
  6 42 -1.18367
  7 42 1.15935
  8 42 0.123428
  9 42 -2.31456
  10 42 -0.0422261
  11 42 -0.500176
  12 42 -0.957795
  13 42 2.80343
  14 42 0.571311
  15 42 0.975878
  16 42 -0.61046
  17 42 1.20729
  18 42 -0.710151
  19 42 0.736115
  20 42 0.231298
6200 20 840
  1 42 -0.55474
  2 42 -0.294334
  3 42 -1.22036
  4 42 0.924801
  5 42 -1.98124
  6 42 0.127117
  7 42 -0.0936515
  8 42 -0.662577
  9 42 -0.165142
  10 42 0.778877
  11 42 -0.290285
  12 42 0.388158
  13 42 0.926585
  14 42 0.226421
  15 42 2.5231
  16 42 0.491659
  17 42 -0.763573
  18 42 -0.802392
  19 42 -1.99596
  20 42 -0.0949403
6300 20 840
  1 42 -0.486696
  2 42 1.01245
  3 42 -1.04352
  4 42 -1.5625
  5 42 -0.162305
  6 42 -0.193349
  7 42 0.549463
  8 42 -1.45707
  9 42 -3.42647
  10 42 -0.0401373
  11 42 -0.879443
  12 42 1.34669
  13 42 1.84261
  14 42 0.442444
  15 42 -1.41848
  16 42 -0.37171
  17 42 -0.642478
  18 42 -0.155346
  19 42 -1.03765
  20 42 -0.729297
