# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
  9 42 -0.25761
  10 42 -0.306747
  11 42 0.727887
  12 42 -0.622103
  13 42 0.411293
  14 42 -0.0698911
  15 42 -0.211337
  16 42 -0.115669
  17 42 -0.409485
  18 42 -0.5461
  19 42 0.836226
  20 42 0.391107
1400 20 840
  1 42 -0.0203556
  2 42 -0.295728
  3 42 -0.470456
  4 42 -0.287911
  5 42 -0.0292465
  6 42 -0.104602
  7 42 -0.215468
  8 42 0.0728121
  9 42 -0.340056
  10 42 -0.302135
  11 42 0.0421291
  12 42 -0.0951259
  13 42 -0.220001
  14 42 -0.193525
  15 42 -0.00411658
  16 42 0.703138
  17 42 -0.252678
  18 42 -0.441749
  19 42 -1.44971
  20 42 -0.277592
1500 20 840
  1 42 0.274579
  2 42 0.044144
  3 42 0.641703
  4 42 0.392244
  5 42 -0.248848
  6 42 0.529089
  7 42 -0.113824
  8 42 0.0197518
  9 42 0.113364
  10 42 -0.489646
  11 42 -0.255627
  12 42 -0.0205834
  13 42 -0.263559
  14 42 -0.0545283
  15 42 -0.0681579
  16 42 0.39443
  17 42 0.261867
  18 42 -0.16171
  19 42 0.279362
  20 42 -0.340196
1600 20 840
  1 42 0.342891
  2 42 0.118839
  3 42 1.47538
  4 42 0.214964
  5 42 -0.230202
  6 42 0.0684361
  7 42 0.0972252
  8 42 0.0284254
  9 42 -0.288263
  10 42 0.128145
  11 42 0.289039
  12 42 0.338216
  13 42 0.254745
  14 42 0.229817
  15 42 -0.115074
  16 42 -0.0584434
  17 42 -0.00614796
  18 42 -0.0120769
  19 42 0.000299077
  20 42 0.120328
1700 20 840
  1 42 0.249063
  2 42 0.153487
  3 42 -0.47151
  4 42 -0.271246
  5 42 -0.199571
  6 42 0.499117
  7 42 0.313692
  8 42 0.00883884
  9 42 1.57184
  10 42 0.351693
  11 42 0.271538
  12 42 0.179451
  13 42 -0.153523
  14 42 0.169254
  15 42 -0.0271115
  16 42 0.011646
  17 42 0.203428
  18 42 0.265454
  19 42 -0.0556418
  20 42 0.177933
1800 20 840
  1 42 0.45598
  2 42 0.414354
  3 42 0.204601
  4 42 0.175746
  5 42 0.233228
  6 42 -0.150563
  7 42 -0.40571
  8 42 -0.0840652
  9 42 0.868116
  10 42 0.0796293
  11 42 0.107911
  12 42 -0.0944265
  13 42 0.896165
  14 42 0.067746
  15 42 0.0967004
  16 42 0.369169
  17 42 0.10264
  18 42 0.30705
  19 42 1.11352
  20 42 0.286196
1900 20 840
  1 42 0.722841
  2 42 -0.266423
  3 42 0.287132
  4 42 0.391569
  5 42 0.420461
  6 42 -0.155078
  7 42 -0.0502504
  8 42 -0.0123431
  9 42 -0.319509
  10 42 0.344164
  11 42 0.209003
  12 42 0.0136035
  13 42 0.715623
  14 42 0.349898
  15 42 0.311791
  16 42 0.154938
  17 42 0.171114
  18 42 0.466134
  19 42 0.27677
  20 42 -0.0318617
2000 20 840
  1 42 1.0114
  2 42 -0.459279
  3 42 -0.636041
  4 42 0.405573
  5 42 0.130804
  6 42 0.194413
  7 42 -0.157704
  8 42 0.00978633
  9 42 0.146543
  10 42 0.224576
  11 42 -0.162102
  12 42 0.602991
  13 42 -0.903986
  14 42 0.317091
  15 42 0.37706
  16 42 -0.406485
  17 42 0.358581
  18 42 0.618223
  19 42 -0.328932
  20 42 -0.217624
2100 20 840
  1 42 0.272629
  2 42 -0.196484
  3 42 -1.41063
  4 42 0.392957
  5 42 0.15182
  6 42 0.0872399
  7 42 0.0700138
  8 42 0.216436
  9 42 0.962072
  10 42 -0.0231165
  11 42 0.142415
  12 42 0.835363
  13 42 0.282054
  14 42 0.182261
  15 42 0.85972
  16 42 -0.0325477
  17 42 0.498784
  18 42 0.832884
  19 42 0.232484
  20 42 0.218943
2200 20 840
  1 42 0.248895
  2 42 -0.184757
  3 42 -0.270532
  4 42 0.113201
  5 42 0.0506496
  6 42 0.216712
  7 42 0.232689
  8 42 0.326476
  9 42 -0.355937
  10 42 0.218196
  11 42 -0.0289095
  12 42 -0.324498
  13 42 0.0255222
  14 42 0.123012
  15 42 0.426544
  16 42 0.134684
  17 42 0.0965484
  18 42 0.40661
  19 42 -0.192371
  20 42 0.471899
2300 20 840
  1 42 0.334859
  2 42 0.0684229
  3 42 -0.390212
  4 42 0.421627
  5 42 0.17217
  6 42 0.236816
  7 42 0.120738
  8 42 0.293897
  9 42 -0.0143847
  10 42 0.0389089
  11 42 0.100571
  12 42 -0.0814244
  13 42 1.26986
  14 42 0.316366
  15 42 0.776485
  16 42 0.639341
  17 42 0.392371
  18 42 0.1901
  19 42 -0.234478
  20 42 0.316828
2400 20 840
  1 42 0.414866
  2 42 0.21973
  3 42 -0.50665
  4 42 0.565884
  5 42 -0.142753
  6 42 0.286757
  7 42 -0.547319
  8 42 0.23233
  9 42 0.643166
  10 42 0.223898
  11 42 0.252223
  12 42 -0.166434
  13 42 1.08948
  14 42 0.0325447
  15 42 0.3456
  16 42 0.348908
  17 42 0.483067
  18 42 -0.00121888
  19 42 -0.0844227
  20 42 0.143985
2500 20 840
  1 42 0.0813458
  2 42 -0.256318
  3 42 -0.459391
  4 42 0.448256
  5 42 0.0420033
  6 42 0.321153
  7 42 -0.200767
  8 42 0.0524435
  9 42 -0.146193
  10 42 -0.148634
  11 42 0.165543
  12 42 0.842147
  13 42 -0.0305487
  14 42 0.194219
  15 42 -0.143185
  16 42 -0.348649
  17 42 0.208482
  18 42 0.235152
  19 42 -0.296953
  20 42 0.531818
2600 20 840
  1 42 -0.129742
  2 42 -0.433931
  3 42 0.735556
  4 42 -0.0101236
  5 42 0.239813
  6 42 0.301124
  7 42 -0.154624
  8 42 -0.073019
  9 42 0.0557089
  10 42 0.199565
  11 42 0.180595
  12 42 0.256251
  13 42 -2.33031
  14 42 0.342079
  15 42 0.117902
  16 42 0.878109
  17 42 0.167226
  18 42 0.288967
  19 42 -0.193248
  20 42 -0.875221
2700 20 840
  1 42 0.116616
  2 42 -0.0652423
  3 42 -0.345532
  4 42 0.111505
  5 42 0.190844
  6 42 0.161374
  7 42 0.176589
  8 42 -0.221543
  9 42 0.116437
  10 42 0.258933
  11 42 -0.0211051
  12 42 0.506321
  13 42 0.673192
  14 42 0.152081
  15 42 0.00559792
  16 42 0.449976
  17 42 0.275922
  18 42 0.305101
  19 42 0.12874
  20 42 0.04364
2800 20 840
  1 42 0.0553014
  2 42 -0.417945
  3 42 0.133726
  4 42 0.237923
  5 42 0.212347
  6 42 0.207531
  7 42 -0.0363806
  8 42 -0.0886479
  9 42 -0.451933
  10 42 0.195226
  11 42 0.129864
  12 42 0.00838581
  13 42 0.201326
  14 42 0.0674827
  15 42 0.16301
  16 42 -0.132483
  17 42 0.334723
  18 42 -0.00379308
  19 42 0.451012
  20 42 -0.527678
2900 20 840
  1 42 0.137003
  2 42 -0.914792
  3 42 0.321243
  4 42 0.140298
  5 42 0.175776
  6 42 0.186057
  7 42 -0.188725
  8 42 0.762114
  9 42 -0.0287721
  10 42 -0.277258
  11 42 0.150831
  12 42 0.0100038
  13 42 0.774978
  14 42 0.19153
  15 42 -0.374899
  16 42 -0.133604
  17 42 0.382092
  18 42 0.111765
  19 42 0.242825
  20 42 0.258002
3000 20 840
  1 42 0.049255
  2 42 0.0736269
  3 42 -0.546283
  4 42 0.253507
  5 42 0.0179845
  6 42 -0.124546
  7 42 -1.36105
  8 42 -0.223789
  9 42 -0.253523
  10 42 -0.261866
  11 42 -0.114171
  12 42 0.25847
  13 42 -0.51639
  14 42 -0.0266767
  15 42 -0.159828
  16 42 0.965391
  17 42 -0.378082
  18 42 0.219276
  19 42 0.197119
  20 42 -0.129136
3100 20 840
  1 42 0.0240423
  2 42 -0.33553
  3 42 -1.88084
  4 42 0.182702
  5 42 -0.442129
  6 42 0.116639
  7 42 -0.0926187
  8 42 -0.12723
  9 42 0.0558738
  10 42 -0.107948
  11 42 0.199953
  12 42 0.259072
  13 42 -0.515041
  14 42 -0.115861
  15 42 -0.121533
  16 42 0.396706
  17 42 -0.121753
  18 42 -0.0977598
  19 42 0.0874582
  20 42 -0.247781
3200 20 840
  1 42 0.1096
  2 42 0.531517
  3 42 -0.526758
  4 42 0.0493139
  5 42 -0.0925634
  6 42 0.218801
  7 42 1.64764
  8 42 0.511601
  9 42 -0.099509
  10 42 0.674231
  11 42 0.188351
  12 42 -0.317812
  13 42 -0.932422
  14 42 0.109817
  15 42 0.0576536
  16 42 -0.341588
  17 42 0.16508
  18 42 -0.18913
  19 42 0.338978
  20 42 0.576526
3300 20 840
  1 42 -0.0248974
  2 42 0.127521
  3 42 0.557324
  4 42 -0.231244
  5 42 -0.0193004
  6 42 0.244017
  7 42 -0.289994
  8 42 0.57858
  9 42 -0.0756042
  10 42 0.376557
  11 42 0.590194
  12 42 0.111573
  13 42 1.50594
  14 42 0.102096
  15 42 0.476328
  16 42 -0.522732
  17 42 0.0705485
  18 42 0.177331
  19 42 0.278553
  20 42 0.695994
3400 20 840
  1 42 -0.0511077
  2 42 -0.633311
  3 42 -1.50726
  4 42 -0.277013
  5 42 -0.0352343
  6 42 0.07519
  7 42 0.240761
  8 42 0.412974
  9 42 -0.199846
  10 42 0.138291
  11 42 0.375171
  12 42 0.304807
  13 42 0.313297
  14 42 -0.0780325
  15 42 0.0410234
  16 42 0.32905
  17 42 -0.0382965
  18 42 -0.191031
  19 42 0.00554752
  20 42 0.940941
3500 20 840
  1 42 0.0328802
  2 42 -0.58812
  3 42 -0.813293
  4 42 -0.266316
  5 42 -0.256036
  6 42 -0.0352241
  7 42 -0.244495
  8 42 0.157433
  9 42 0.182621
  10 42 -0.123883
  11 42 -0.174537
  12 42 0.415197
  13 42 -0.426981
  14 42 -0.198243
  15 42 -0.120592
  16 42 0.522099
  17 42 0.426311
  18 42 -0.260498
  19 42 -0.116276
  20 42 0.448083
3600 20 840
  1 42 0.242941
  2 42 -0.110835
  3 42 1.44819
  4 42 -0.119397
  5 42 -0.0326825
  6 42 -0.0767389
  7 42 -0.0322815
  8 42 0.070632
  9 42 0.078194
  10 42 -0.0662972
  11 42 -0.175911
  12 42 -0.074846
  13 42 0.364608
  14 42 0.375343
  15 42 0.0173588
  16 42 -0.24271
  17 42 0.115668
  18 42 0.0873086
  19 42 0.242137
  20 42 -0.235968
3700 20 840
  1 42 -0.311368
  2 42 0.108623
  3 42 1.35884
  4 42 -0.0433524
  5 42 0.21188
  6 42 -0.074299
  7 42 0.159779
  8 42 0.0146583
  9 42 -0.209134
  10 42 -0.0532706
  11 42 -0.0109456
  12 42 0.260231
  13 42 0.776827
  14 42 0.0717157
  15 42 -0.0514521
  16 42 0.24642
  17 42 0.558056
  18 42 0.124498
  19 42 0.218987
  20 42 -0.933949
3800 20 840
  1 42 0.0551522
  2 42 -0.487645
  3 42 0.334055
  4 42 -0.0829398
  5 42 -0.0631949
  6 42 -0.150525
  7 42 1.13312
  8 42 0.108797
  9 42 -0.0504904
  10 42 0.219273
  11 42 0.246317
  12 42 0.252414
  13 42 0.989235
  14 42 0.260019
  15 42 -0.0394109
  16 42 0.138887
  17 42 0.339991
  18 42 -0.0504506
  19 42 0.336796
  20 42 0.453603
3900 20 840
  1 42 0.506782
  2 42 -0.0150621
  3 42 -0.766684
  4 42 -0.00418259
  5 42 -0.269169
  6 42 0.646477
  7 42 0.291843
  8 42 0.108498
  9 42 -0.0783966
  10 42 -0.148626
  11 42 0.122559
  12 42 0.119957
  13 42 0.276484
  14 42 -0.106889
  15 42 -0.0987636
  16 42 -0.000869906
  17 42 -0.00378766
  18 42 -0.414434
  19 42 0.428273
  20 42 0.664222
4000 20 840
  1 42 -0.157329
  2 42 0.296646
  3 42 -0.133698
  4 42 -0.0698349
  5 42 0.165862
  6 42 0.548532
  7 42 0.190145
  8 42 0.14509
  9 42 -0.272686
  10 42 -0.442875
  11 42 0.228714
  12 42 0.134815
  13 42 0.0433069
  14 42 -0.527501
  15 42 -0.165282
  16 42 0.14946
  17 42 0.280602
  18 42 -0.823604
  19 42 0.304999
  20 42 0.419525
4100 20 840
  1 42 -0.035086
  2 42 0.23609
  3 42 0.479958
  4 42 0.433742
  5 42 0.203397
  6 42 0.158618
  7 42 -0.184702
  8 42 0.254719
  9 42 0.386456
  10 42 0.480819
  11 42 0.201841
  12 42 0.241825
  13 42 -1.01855
  14 42 -0.338603
  15 42 0.102896
  16 42 -0.036346
  17 42 0.0958219
  18 42 0.424305
  19 42 0.61469
  20 42 -0.473583
4200 20 840
  1 42 -0.0881836
  2 42 -0.0464817
  3 42 1.12844
  4 42 0.308296
  5 42 -0.245381
  6 42 -0.168373
  7 42 -0.649869
  8 42 -0.0437786
  9 42 0.33219
  10 42 -0.115592
  11 42 0.269514
  12 42 0.0438034
  13 42 0.696428
  14 42 0.381046
  15 42 -0.478324
  16 42 -0.0753964
  17 42 -0.190944
  18 42 0.553261
  19 42 0.531138
  20 42 -0.329438
4300 20 840
  1 42 0.027437
  2 42 -0.113688
  3 42 0.511119
  4 42 0.107264
  5 42 -0.478359
  6 42 0.0805542
  7 42 -0.111128
  8 42 0.0206525
  9 42 0.252727
  10 42 0.109925
  11 42 0.202618
  12 42 0.00321332
  13 42 0.950071
  14 42 0.47409
  15 42 0.216328
  16 42 -0.388181
  17 42 -0.0156499
  18 42 -0.663422
  19 42 -0.460623
  20 42 0.35768
4400 20 840
  1 42 -0.0771301
  2 42 0.400636
  3 42 0.168546
  4 42 -0.201867
  5 42 0.540652
  6 42 0.188156
  7 42 -0.341809
  8 42 -0.0386026
  9 42 0.100255
  10 42 -0.0652733
  11 42 0.286846
  12 42 0.105071
  13 42 0.0392364
  14 42 0.465446
  15 42 0.333259
  16 42 -0.255145
  17 42 0.112426
  18 42 -0.301508
  19 42 -0.0131035
  20 42 0.78096
4500 20 840
  1 42 0.100366
  2 42 1.07623
  3 42 -1.025
  4 42 0.227822
  5 42 -0.10645
  6 42 -0.168508
  7 42 -0.0140104
  8 42 -0.0244872
  9 42 -0.0117924
  10 42 0.500747
  11 42 -0.459324
  12 42 0.175062
  13 42 -1.01997
  14 42 0.278996
  15 42 -0.317822
  16 42 -0.244504
  17 42 0.115766
  18 42 -0.914617
  19 42 0.117331
  20 42 -0.591462
4600 20 840
  1 42 0.455806
  2 42 0.0244954
  3 42 -1.57147
  4 42 1.17761
  5 42 0.530052
  6 42 0.0802651
  7 42 1.336
  8 42 -0.0934796
  9 42 0.0611054
  10 42 -0.172048
  11 42 -0.251063
  12 42 0.267472
  13 42 -2.81363
  14 42 0.11457
  15 42 -0.521403
  16 42 -0.342584
  17 42 0.0468929
  18 42 0.102045
  19 42 0.0271945
  20 42 0.257411
4700 20 840
  1 42 0.226407
  2 42 0.613096
  3 42 0.234457
  4 42 0.456576
  5 42 0.134422
  6 42 -0.12952
  7 42 0.00999159
  8 42 -0.289582
  9 42 -0.481697
  10 42 0.140174
  11 42 -0.0251031
  12 42 0.111444
  13 42 -1.52354
  14 42 -0.179015
  15 42 -0.011612
  16 42 -0.248976
  17 42 0.225035
  18 42 0.0844341
  19 42 -0.174686
  20 42 0.285856
4800 20 840
  1 42 0.0240044
  2 42 -0.708156
  3 42 1.32816
  4 42 0.78643
  5 42 0.259825
  6 42 0.166276
  7 42 -0.42076
  8 42 -0.261139
  9 42 0.0606967
  10 42 -0.273717
  11 42 0.000475357
  12 42 -0.173513
  13 42 0.630664
  14 42 0.314592
  15 42 -0.0118116
  16 42 -0.124666
  17 42 0.469101
  18 42 0.249887
  19 42 -0.0849958
  20 42 -0.044262
4900 20 840
  1 42 0.483718
  2 42 -0.694649
  3 42 -1.49388
  4 42 -0.592757
  5 42 -0.933878
  6 42 0.427633
  7 42 -0.755794
  8 42 -0.0287007
  9 42 0.0111206
  10 42 0.10459
  11 42 -0.0452748
  12 42 0.0103675
  13 42 0.692492
  14 42 0.222149
  15 42 0.951487
  16 42 0.0632264
  17 42 -1.03468
  18 42 0.13099
  19 42 0.219926
  20 42 0.197068
5000 20 840
  1 42 0.373742
  2 42 -0.728677
  3 42 -0.773382
  4 42 -0.0485069
  5 42 -0.178881
  6 42 0.340499
  7 42 -0.716005
  8 42 -0.103672
  9 42 -0.513668
  10 42 -0.187315
  11 42 0.372098
  12 42 -0.19071
  13 42 -0.271682
  14 42 0.205068
  15 42 0.152991
  16 42 -0.226832
  17 42 -0.0215344
  18 42 -0.844309
  19 42 0.0303992
  20 42 -0.25743
5100 20 840
  1 42 0.482006
  2 42 -0.8556
  3 42 -1.23483
  4 42 -0.394367
  5 42 0.328554
  6 42 0.0182185
  7 42 -0.357242
  8 42 -0.0189623
  9 42 0.493418
  10 42 -0.127615
  11 42 0.0476994
  12 42 -0.0228698
  13 42 -1.44237
  14 42 -0.18064
  15 42 -0.638031
  16 42 0.224015
  17 42 0.416795
  18 42 -0.414628
  19 42 -0.0862195
  20 42 -0.336346
5200 20 840
  1 42 0.155971
  2 42 -0.388421
  3 42 -1.71477
  4 42 0.418254
  5 42 0.810422
  6 42 0.173645
  7 42 0.349252
  8 42 -0.192703
  9 42 0.226139
  10 42 0.72809
  11 42 0.296366
  12 42 -0.0771737
  13 42 -1.193
  14 42 -0.255894
  15 42 -0.68841
  16 42 0.395388
  17 42 -0.507765
  18 42 -0.123648
  19 42 0.730174
  20 42 -0.910162
5300 20 840
  1 42 0.492794
  2 42 -0.136721
  3 42 0.383225
  4 42 0.0941483
  5 42 0.787513
  6 42 0.77334
  7 42 -0.225307
  8 42 0.265462
  9 42 0.100402
  10 42 -0.399767
  11 42 0.368434
  12 42 0.0749455
  13 42 -0.103767
  14 42 0.0610492
  15 42 0.636549
  16 42 0.114894
  17 42 0.0624151
  18 42 0.754821
  19 42 -0.0280826
  20 42 0.577023
5400 20 840
  1 42 -0.0476972
  2 42 0.0834344
  3 42 1.15859
  4 42 -0.80451
  5 42 -0.798747
  6 42 0.259641
  7 42 -0.543601
  8 42 -0.0674598
  9 42 0.0945255
  10 42 -0.364445
  11 42 -0.132919
  12 42 0.00483182
  13 42 0.867086
  14 42 0.38944
  15 42 0.778558
  16 42 -0.120786
  17 42 0.0594637
  18 42 1.13495
  19 42 -0.433524
  20 42 0.763659
5500 20 840
  1 42 0.204877
  2 42 -0.0142087
  3 42 -1.75028
  4 42 -0.797304
  5 42 -0.200147
  6 42 0.396103
  7 42 0.143764
  8 42 0.183735
  9 42 0.244621
  10 42 -0.422651
  11 42 0.248383
  12 42 0.126204
  13 42 -0.449351
  14 42 0.249672
  15 42 -0.377007
  16 42 0.0549195
  17 42 -0.723648
  18 42 1.32122
  19 42 0.12357
  20 42 0.395834
5600 20 840
  1 42 0.199018
  2 42 0.12307
  3 42 -0.0931209
  4 42 0.47578
  5 42 -0.713732
  6 42 -0.0511739
  7 42 -0.0372477
  8 42 0.191524
  9 42 0.442919
  10 42 0.594247
  11 42 0.279058
  12 42 0.137321
  13 42 -0.190649
  14 42 -0.179588
  15 42 -0.653079
  16 42 -0.0150593
  17 42 0.422146
  18 42 -1.14321
  19 42 -0.269827
  20 42 -0.289316
5700 20 840
  1 42 -0.156099
  2 42 0.0759265
  3 42 0.519156
  4 42 -0.133826
  5 42 0.116785
  6 42 0.175014
  7 42 0.260468
  8 42 0.147344
  9 42 0.0793584
  10 42 0.416346
  11 42 -0.472002
  12 42 0.222179
  13 42 0.361323
  14 42 0.38736
  15 42 -0.0875655
  16 42 -0.0246878
  17 42 0.0124357
  18 42 -0.823353
  19 42 0.247569
  20 42 0.1838
5800 20 840
  1 42 -0.329732
  2 42 -0.313541
  3 42 -0.682987
  4 42 0.18325
  5 42 -0.176762
  6 42 0.215517
  7 42 0.412933
  8 42 0.0193966
  9 42 0.892868
  10 42 0.0888155
  11 42 -0.131197
  12 42 0.149084
  13 42 -0.519302
  14 42 -0.359309
  15 42 0.960737
  16 42 -0.0864928
  17 42 -0.131684
  18 42 1.17357
  19 42 0.730422
  20 42 0.231008
5900 20 840
  1 42 -0.386738
  2 42 0.0647217
  3 42 1.44428
  4 42 -0.930872
  5 42 -0.222728
  6 42 0.0202768
  7 42 0.0419668
  8 42 0.147593
  9 42 0.703257
  10 42 -0.348219
  11 42 1.17166
  12 42 -0.504574
  13 42 -0.0806003
  14 42 -0.34055
  15 42 0.688536
  16 42 -0.035028
  17 42 0.140046
  18 42 -0.715666
  19 42 -0.169479
  20 42 1.27338
6000 20 840
  1 42 -0.439968
  2 42 -0.535604
  3 42 -0.223479
  4 42 -0.0372508
  5 42 -1.79523
  6 42 -0.296137
  7 42 -0.52334
  8 42 0.189689
  9 42 0.0564538
  10 42 0.0199425
  11 42 0.520079
  12 42 0.021711
  13 42 0.11628
  14 42 -0.00804354
  15 42 1.03882
  16 42 0.0389501
  17 42 -0.0780658
  18 42 0.323351
  19 42 -0.0623596
  20 42 0.484758
6100 20 840
  1 42 -0.0740873
  2 42 -0.306245
  3 42 0.491053
  4 42 -0.0211202
  5 42 -0.923049
  6 42 -0.130304
  7 42 -0.191828
  8 42 0.140736
  9 42 -0.0218712
  10 42 0.28797
  11 42 0.203593
  12 42 -0.0683322
  13 42 0.0386928
  14 42 0.669604
  15 42 -0.00729237
  16 42 0.00630235
  17 42 -0.732618
  18 42 0.310631
  19 42 0.219554
  20 42 -0.913909
6200 20 840
  1 42 -0.000803971
  2 42 -0.0708821
  3 42 -0.392336
  4 42 0.0162153
  5 42 -0.706505
  6 42 0.0657175
  7 42 -0.461364
  8 42 0.212549
  9 42 0.175584
  10 42 -0.0149445
  11 42 -0.126988
  12 42 0.384688
  13 42 0.419651
  14 42 0.17854
  15 42 -1.38723
