# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
  10 42 0.824942
  11 42 -0.237787
  12 42 1.48712
  13 42 -2.09159
  14 42 0.371478
  15 42 -0.879731
  16 42 -1.55113
  17 42 -0.231419
  18 42 -0.629164
  19 42 1.62014
  20 42 0.782437
2200 20 840
  1 42 -1.13128
  2 42 0.417218
  3 42 2.19409
  4 42 2.23162
  5 42 2.71561
  6 42 0.371053
  7 42 0.537011
  8 42 0.644738
  9 42 1.09106
  10 42 -0.919174
  11 42 1.77801
  12 42 -0.711983
  13 42 1.58205
  14 42 0.655513
  15 42 -1.54978
  16 42 -0.599421
  17 42 -0.644516
  18 42 2.16423
  19 42 0.569032
  20 42 -0.00415437
2300 20 840
  1 42 0.39891
  2 42 -1.1464
  3 42 1.79442
  4 42 0.465884
  5 42 1.5672
  6 42 0.342652
  7 42 -1.05111
  8 42 -0.561489
  9 42 0.231268
  10 42 0.0238538
  11 42 0.137478
  12 42 -1.95703
  13 42 1.06162
  14 42 -0.836712
  15 42 0.166549
  16 42 1.29661
  17 42 -1.18574
  18 42 -0.265798
  19 42 -0.0716255
  20 42 -0.252791
2400 20 840
  1 42 -0.317126
  2 42 -1.92078
  3 42 0.479938
  4 42 0.110497
  5 42 0.622155
  6 42 1.49184
  7 42 0.544987
  8 42 -0.39984
  9 42 -0.383311
  10 42 -0.736589
  11 42 3.67546
  12 42 -1.48135
  13 42 -0.682256
  14 42 0.786157
  15 42 -1.57992
  16 42 -1.6894
  17 42 0.279175
  18 42 -1.97083
  19 42 -2.62077
  20 42 -1.57132
2500 20 840
  1 42 0.341264
  2 42 -0.83574
  3 42 -0.604624
  4 42 1.22297
  5 42 -1.4605
  6 42 -0.308904
  7 42 3.60412
  8 42 0.852188
  9 42 1.72258
  10 42 0.523118
  11 42 -0.0334861
  12 42 0.911014
  13 42 1.29274
  14 42 0.50753
  15 42 -0.0376165
  16 42 1.019
  17 42 1.15421
  18 42 -0.136623
  19 42 -1.63651
  20 42 -0.494246
2600 20 840
  1 42 2.0244
  2 42 -0.42687
  3 42 -0.168
  4 42 1.78901
  5 42 0.499065
  6 42 -2.39955
  7 42 0.227909
  8 42 2.22927
  9 42 1.63179
  10 42 -2.20752
  11 42 0.63945
  12 42 1.42442
  13 42 -0.0755033
  14 42 -1.2263
  15 42 2.72548
  16 42 1.37813
  17 42 -0.0230747
  18 42 -1.55101
  19 42 -1.41101
  20 42 3.55156
2700 20 840
  1 42 -0.147179
  2 42 1.14123
  3 42 -0.176299
  4 42 -0.277093
  5 42 0.624214
  6 42 0.287466
  7 42 -0.84241
  8 42 -2.06466
  9 42 -2.34704
  10 42 -0.364065
  11 42 0.327609
  12 42 1.32431
  13 42 2.25217
  14 42 0.951246
  15 42 -0.0880577
  16 42 0.245436
  17 42 1.71374
  18 42 -0.577444
  19 42 1.30825
  20 42 -0.30556
2800 20 840
  1 42 0.753127
  2 42 -0.89141
  3 42 1.39742
  4 42 -0.988195
  5 42 2.5435
  6 42 1.33022
  7 42 -1.1572
  8 42 -0.241446
  9 42 3.49925
  10 42 0.32353
  11 42 0.60047
  12 42 -0.215471
  13 42 -0.855126
  14 42 1.76831
  15 42 1.0302
  16 42 0.353588
  17 42 -0.63489
  18 42 0.497932
  19 42 -1.81715
  20 42 2.4794
2900 20 840
  1 42 0.862811
  2 42 -1.51182
  3 42 2.03641
  4 42 -0.625082
  5 42 -1.51071
  6 42 0.0322636
  7 42 -0.430506
  8 42 -2.11048
  9 42 0.968403
  10 42 -0.210253
  11 42 -3.19844
  12 42 -1.12818
  13 42 2.00625
  14 42 0.250073
  15 42 0.85548
  16 42 -0.0794119
  17 42 -0.452412
  18 42 -1.30512
  19 42 -0.442927
  20 42 -1.0575
3000 20 840
  1 42 0.412552
  2 42 1.40353
  3 42 2.09477
  4 42 0.45024
  5 42 -1.33015
  6 42 0.160976
  7 42 0.97085
  8 42 -0.497993
  9 42 -0.94047
  10 42 -1.04603
  11 42 0.333919
  12 42 0.330587
  13 42 -0.325703
  14 42 2.01495
  15 42 -0.139481
  16 42 -2.52314
  17 42 0.63406
  18 42 2.16733
  19 42 0.871776
  20 42 -1.11573
3100 20 840
  1 42 -1.69188
  2 42 -0.358414
  3 42 -0.933188
  4 42 0.338454
  5 42 -0.784659
  6 42 0.35896
  7 42 0.825261
  8 42 1.01752
  9 42 -1.96054
  10 42 -0.628713
  11 42 -1.07648
  12 42 0.413844
  13 42 2.04348
  14 42 2.1799
  15 42 0.806606
  16 42 1.25408
  17 42 0.813146
  18 42 2.51606
  19 42 0.356824
  20 42 0.979682
3200 20 840
  1 42 0.151174
  2 42 1.13848
  3 42 -3.00481
  4 42 0.303178
  5 42 0.591059
  6 42 -1.87297
  7 42 0.693118
  8 42 2.26171
  9 42 1.57624
  10 42 0.845382
  11 42 -0.961924
  12 42 0.157201
  13 42 -0.425103
  14 42 -1.08902
  15 42 1.72664
  16 42 0.894319
  17 42 -0.147986
  18 42 1.12499
  19 42 -2.091
  20 42 3.44958
3300 20 840
  1 42 -1.03035
  2 42 -0.461994
  3 42 -0.725047
  4 42 -1.12591
  5 42 0.364864
  6 42 1.31196
  7 42 -1.76435
  8 42 -2.82993
  9 42 1.90783
  10 42 1.39183
  11 42 0.301654
  12 42 0.936247
  13 42 1.29462
  14 42 -0.657628
  15 42 -1.44869
  16 42 -0.319703
  17 42 0.632066
  18 42 0.301398
  19 42 0.47656
  20 42 -3.03928
3400 20 840
  1 42 0.520055
  2 42 -2.07453
  3 42 3.20604
  4 42 0.101538
  5 42 0.410441
  6 42 -0.286607
  7 42 0.95186
  8 42 0.640069
  9 42 2.12002
  10 42 -0.23847
  11 42 1.10744
  12 42 -0.271391
  13 42 0.137195
  14 42 1.96329
  15 42 -1.01279
  16 42 -0.377274
  17 42 -0.129239
  18 42 -1.4099
  19 42 -1.87478
  20 42 -0.473574
3500 20 840
  1 42 0.697216
  2 42 -0.35239
  3 42 -1.19212
  4 42 0.43517
  5 42 -0.429329
  6 42 0.311469
  7 42 -0.0816215
  8 42 1.10684
  9 42 -1.28028
  10 42 -2.3037
  11 42 -0.413277
  12 42 -1.79334
  13 42 -0.476044
  14 42 1.68849
  15 42 -1.10289
  16 42 -1.78025
  17 42 -0.323878
  18 42 -1.16012
  19 42 -2.38594
  20 42 1.93048
3600 20 840
  1 42 1.02341
  2 42 2.16626
  3 42 -0.768807
  4 42 0.0751478
  5 42 -1.1277
  6 42 0.851712
  7 42 1.19284
  8 42 -1.60786
  9 42 0.312583
  10 42 -1.47358
  11 42 -0.281062
  12 42 0.699819
  13 42 -3.29535
  14 42 -0.245868
  15 42 -0.758276
  16 42 -2.29518
  17 42 1.2081
  18 42 1.83989
  19 42 -0.907909
  20 42 -1.17735
3700 20 840
  1 42 -0.352734
  2 42 0.709745
  3 42 1.21572
  4 42 0.611276
  5 42 -0.149633
  6 42 -0.346749
  7 42 -1.53593
  8 42 -1.77849
  9 42 0.246183
  10 42 -0.729001
  11 42 -2.63861
  12 42 1.71457
  13 42 -1.40089
  14 42 0.901391
  15 42 -1.59295
  16 42 1.08787
  17 42 0.443258
  18 42 0.968782
  19 42 -0.990201
  20 42 -0.856123
3800 20 840
  1 42 1.3067
  2 42 0.496599
  3 42 0.037599
  4 42 0.262415
  5 42 -0.728962
  6 42 0.347041
  7 42 -0.639201
  8 42 -0.416117
  9 42 3.49718
  10 42 0.0411154
  11 42 -1.20004
  12 42 0.661094
  13 42 -0.172757
  14 42 -0.964786
  15 42 1.20412
  16 42 0.355637
  17 42 -0.409774
  18 42 0.313979
  19 42 -1.52405
  20 42 -0.469867
3900 20 840
  1 42 1.56247
  2 42 -1.49459
  3 42 1.27966
  4 42 0.184164
  5 42 0.186248
  6 42 -0.514602
  7 42 -0.425908
  8 42 -0.437672
  9 42 2.35113
  10 42 -0.434244
  11 42 2.74905
  12 42 -0.351431
  13 42 0.664456
  14 42 1.86252
  15 42 -0.629308
  16 42 0.227021
  17 42 0.345547
  18 42 0.104143
  19 42 -1.82896
  20 42 -1.79563
4000 20 840
  1 42 1.10814
  2 42 -2.83374
  3 42 1.07386
  4 42 -0.82319
  5 42 -0.870505
  6 42 -1.10031
  7 42 -1.48148
  8 42 0.138361
  9 42 -0.000952978
  10 42 0.308799
  11 42 0.342264
  12 42 -2.659
  13 42 -0.499284
  14 42 -0.749883
  15 42 -0.0846667
  16 42 2.42744
  17 42 0.739774
  18 42 -1.39961
  19 42 -1.84744
  20 42 1.87129
4100 20 840
  1 42 -1.14841
  2 42 -1.57332
  3 42 0.772841
  4 42 1.3407
  5 42 -0.344873
  6 42 -1.48894
  7 42 1.64219
  8 42 0.935692
  9 42 -3.12793
  10 42 2.67827
  11 42 0.288743
  12 42 -1.67628
  13 42 -0.84789
  14 42 -1.19556
  15 42 -0.87818
  16 42 -0.000437432
  17 42 2.50109
  18 42 -1.42459
  19 42 -0.778753
  20 42 0.979614
4200 20 840
  1 42 -1.15652
  2 42 1.05763
  3 42 -0.618722
  4 42 0.210604
  5 42 -0.749285
  6 42 -0.658322
  7 42 0.611519
  8 42 0.482202
  9 42 -1.0534
  10 42 1.93709
  11 42 0.250707
  12 42 0.903652
  13 42 0.458767
  14 42 -0.208241
  15 42 -0.163425
  16 42 -0.154225
  17 42 -0.142582
  18 42 3.26211
  19 42 -0.449566
  20 42 -0.497608
4300 20 840
  1 42 0.525022
  2 42 -2.24636
  3 42 -0.985518
  4 42 1.41272
  5 42 0.960198
  6 42 -0.940651
  7 42 -1.86491
  8 42 -0.0598778
  9 42 0.693755
  10 42 -2.56501
  11 42 -0.417361
  12 42 -1.2176
  13 42 -0.285854
  14 42 -1.45233
  15 42 2.46023
  16 42 1.48324
  17 42 -1.95601
  18 42 0.841467
  19 42 -0.648039
  20 42 -1.99767
4400 20 840
  1 42 1.48685
  2 42 -0.995716
  3 42 -1.35383
  4 42 -1.54372
  5 42 0.317629
  6 42 0.0342255
  7 42 -1.95768
  8 42 -0.156174
  9 42 0.806465
  10 42 0.0820039
  11 42 0.656921
  12 42 -0.791454
  13 42 1.02724
  14 42 -2.33471
  15 42 1.13107
  16 42 0.0626687
  17 42 -1.07747
  18 42 -1.3243
  19 42 0.309073
  20 42 1.70497
4500 20 840
  1 42 -0.383987
  2 42 -1.16108
  3 42 0.601692
  4 42 -0.427259
  5 42 -0.0138255
  6 42 1.4949
  7 42 -0.350957
  8 42 -1.35531
  9 42 -0.868726
  10 42 2.62639
  11 42 1.51475
  12 42 -0.409037
  13 42 -0.788477
  14 42 0.993163
  15 42 0.117703
  16 42 -2.16338
  17 42 1.03042
  18 42 -0.565127
  19 42 0.806801
  20 42 -3.03384
4600 20 840
  1 42 0.720591
  2 42 -0.213905
  3 42 0.943883
  4 42 -0.302697
  5 42 0.604878
  6 42 0.875072
  7 42 -0.815861
  8 42 0.880064
  9 42 0.757817
  10 42 -0.188333
  11 42 -1.60867
  12 42 -0.207524
  13 42 0.188803
  14 42 1.12627
  15 42 0.0163404
  16 42 2.00766
  17 42 1.32038
  18 42 -0.768775
  19 42 0.939619
  20 42 2.45119
4700 20 840
  1 42 -0.558019
  2 42 -1.65146
  3 42 -1.0847
  4 42 0.0767381
  5 42 0.154505
  6 42 -1.07718
  7 42 0.829068
  8 42 0.392252
  9 42 1.92309
  10 42 -2.55951
  11 42 -2.84296
  12 42 -0.158107
  13 42 0.29401
  14 42 0.180567
  15 42 -0.403184
  16 42 0.157199
  17 42 -1.18844
  18 42 0.745373
  19 42 0.0529442
  20 42 3.19294
4800 20 840
  1 42 0.276099
  2 42 2.65517
  3 42 -0.860779
  4 42 -0.10049
  5 42 -0.339253
  6 42 -2.61604
  7 42 -0.19191
  8 42 0.862809
  9 42 1.49806
  10 42 -0.49916
  11 42 -0.837235
  12 42 -1.84957
  13 42 2.03562
  14 42 0.208099
  15 42 -0.408025
  16 42 -1.3489
  17 42 1.39009
  18 42 1.9794
  19 42 -0.193763
  20 42 0.533586
4900 20 840
  1 42 -0.393596
  2 42 -0.369342
  3 42 1.47895
  4 42 0.433886
  5 42 0.527391
  6 42 -0.52337
  7 42 -1.13877
  8 42 2.17501
  9 42 0.108461
  10 42 -0.044013
  11 42 0.182541
  12 42 -1.6424
  13 42 1.18234
  14 42 -1.40574
  15 42 -0.484143
  16 42 0.517752
  17 42 1.08651
  18 42 -2.06826
  19 42 0.190115
  20 42 0.568352
5000 20 840
  1 42 0.48699
  2 42 -4.57188
  3 42 -2.36991
  4 42 0.591253
  5 42 0.455396
  6 42 -0.134974
  7 42 -0.85779
  8 42 0.279761
  9 42 0.52895
  10 42 0.531839
  11 42 -0.111783
  12 42 -1.44638
  13 42 -0.738289
  14 42 -0.896633
  15 42 -0.322674
  16 42 0.0299833
  17 42 2.37041
  18 42 -1.03708
  19 42 -1.44438
  20 42 -0.446262
5100 20 840
  1 42 -2.20781
  2 42 -2.02433
  3 42 -1.80328
  4 42 -1.02584
  5 42 -0.952186
  6 42 0.547891
  7 42 2.14159
  8 42 -1.20052
  9 42 -1.99781
  10 42 2.79472
  11 42 -0.40445
  12 42 1.32716
  13 42 0.961651
  14 42 1.70913
  15 42 -0.369167
  16 42 -0.633307
  17 42 0.877198
  18 42 -0.35883
  19 42 -0.707358
  20 42 -2.04023
5200 20 840
  1 42 0.349931
  2 42 0.928997
  3 42 -1.45849
  4 42 -0.198425
  5 42 -0.484992
  6 42 -0.349667
  7 42 0.958198
  8 42 -1.06647
  9 42 1.80023
  10 42 0.623858
  11 42 -2.31976
  12 42 -0.74201
  13 42 -1.05284
  14 42 1.14624
  15 42 -0.529431
  16 42 3.27905
  17 42 -0.874739
  18 42 -1.8824
  19 42 -0.0207027
  20 42 -0.738552
5300 20 840
  1 42 0.697329
  2 42 -0.209175
  3 42 0.982474
  4 42 -0.127676
  5 42 1.34177
  6 42 -1.65181
  7 42 0.669189
  8 42 0.0681299
  9 42 -1.26672
  10 42 0.0580816
  11 42 1.02957
  12 42 0.66389
  13 42 -0.264242
  14 42 -0.033685
  15 42 -0.753628
  16 42 0.782355
  17 42 -2.10003
  18 42 0.203811
  19 42 0.900924
  20 42 0.0181327
5400 20 840
  1 42 0.356631
  2 42 -0.0432711
  3 42 0.0679002
  4 42 0.774963
  5 42 0.58231
  6 42 0.946829
  7 42 1.11408
  8 42 -1.13635
  9 42 -0.916175
  10 42 -0.328026
  11 42 0.691475
  12 42 0.686194
  13 42 0.787971
  14 42 -0.773027
  15 42 0.90573
  16 42 -2.00315
  17 42 -0.555551
  18 42 0.430073
  19 42 -0.372081
  20 42 -2.11784
5500 20 840
  1 42 -2.50175
  2 42 -1.27585
  3 42 -1.02723
  4 42 0.844457
  5 42 1.15457
  6 42 0.0729804
  7 42 -1.23457
  8 42 0.341588
  9 42 -0.183206
  10 42 0.0239062
  11 42 0.179937
  12 42 1.53739
  13 42 1.27343
  14 42 0.173004
  15 42 1.2727
  16 42 0.119125
  17 42 -1.13764
  18 42 -1.88253
  19 42 2.03811
  20 42 2.71204
5600 20 840
  1 42 -0.342759
  2 42 -0.481853
  3 42 -0.425043
  4 42 0.386374
  5 42 -0.908513
  6 42 0.436402
  7 42 0.243063
  8 42 1.07634
  9 42 2.1788
  10 42 -2.84641
  11 42 1.23417
  12 42 -0.504425
  13 42 -0.617369
  14 42 -0.0343933
  15 42 -0.574563
  16 42 -0.53538
  17 42 0.201465
  18 42 -1.50247
  19 42 0.539174
  20 42 -0.4699
5700 20 840
  1 42 0.133464
  2 42 0.882037
  3 42 1.10647
  4 42 -0.205908
  5 42 -0.422422
  6 42 -0.576865
  7 42 0.405007
  8 42 -0.899661
  9 42 -0.553612
  10 42 0.629721
  11 42 1.15595
  12 42 0.652319
  13 42 0.87002
  14 42 1.83195
  15 42 -0.454584
  16 42 -1.94792
  17 42 -0.630773
  18 42 0.618877
  19 42 -1.53331
  20 42 -1.14559
5800 20 840
  1 42 1.63874
  2 42 1.09458
  3 42 1.0113
  4 42 -0.421651
  5 42 -1.63929
  6 42 0.353797
  7 42 0.931852
  8 42 1.01859
  9 42 1.45349
  10 42 -0.321951
  11 42 -0.883569
  12 42 0.514639
  13 42 -1.6317
  14 42 -0.382225
  15 42 2.31685
  16 42 -0.000855088
  17 42 0.70475
  18 42 -1.18074
  19 42 -1.90056
  20 42 -0.690576
5900 20 840
  1 42 0.238399
  2 42 -0.672134
  3 42 1.73352
  4 42 -0.838093
  5 42 -0.0103642
  6 42 0.538499
  7 42 0.836365
  8 42 2.53695
  9 42 -1.4714
  10 42 -0.697191
  11 42 1.65958
  12 42 1.25357
  13 42 -0.95544
  14 42 0.839484
  15 42 0.834171
  16 42 -0.740042
  17 42 -0.847207
  18 42 -1.253
  19 42 -0.0754725
  20 42 -1.34424
6000 20 840
  1 42 1.99488
  2 42 -0.987878
  3 42 3.41252
  4 42 0.0184166
  5 42 0.011429
  6 42 0.876673
  7 42 -0.235958
  8 42 1.30733
  9 42 -1.23286
  10 42 -1.77923
  11 42 -0.548696
  12 42 -0.286297
  13 42 -0.467546
  14 42 0.792479
  15 42 -1.90268
  16 42 -1.01886
  17 42 0.909712
  18 42 1.70703
  19 42 -0.02172
  20 42 -2.23747
6100 20 840
  1 42 2.73733
  2 42 0.789557
  3 42 -1.32233
  4 42 1.63592
  5 42 0.0361523
  6 42 -1.06902
  7 42 0.233882
  8 42 0.316397
  9 42 -1.42158
  10 42 -0.240672
  11 42 -0.774017
  12 42 -1.56772
  13 42 0.537509
  14 42 -0.421367
  15 42 -1.5017
  16 42 0.64667
  17 42 -1.81545
  18 42 1.27426
  19 42 -1.2909
  20 42 2.39461
6200 20 840
  1 42 -0.663692
  2 42 1.35926
  3 42 -0.482967
  4 42 0.644221
  5 42 -2.07024
  6 42 -0.457881
  7 42 -0.378397
  8 42 -0.799544
  9 42 -0.118962
  10 42 1.0075
  11 42 -0.177607
  12 42 -0.92419
  13 42 0.648552
  14 42 -1.1552
  15 42 -1.09084
  16 42 -0.0198795
  17 42 0.721035
  18 42 0.197074
  19 42 -0.138373
  20 42 1.04216
6300 20 840
  1 42 0.454042
  2 42 -0.530127
  3 42 0.0388591
  4 42 -0.566431
  5 42 0.577827
  6 42 1.66622
  7 42 -0.276572
