# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
  11 42 -0.452973
  12 42 -1.29668
  13 42 -0.0193118
  14 42 -0.728848
  15 42 0.978879
  16 42 -0.363371
  17 42 -0.72268
  18 42 -1.18726
  19 42 -1.45477
  20 42 0.568054
1800 20 840
  1 42 0.476458
  2 42 -1.10478
  3 42 -1.73487
  4 42 1.06597
  5 42 0.633006
  6 42 1.01558
  7 42 0.217373
  8 42 0.124295
  9 42 0.0259761
  10 42 1.75775
  11 42 1.25441
  12 42 -0.0171975
  13 42 0.0999026
  14 42 0.196721
  15 42 -0.105368
  16 42 -0.954176
  17 42 0.0743334
  18 42 1.34073
  19 42 -1.34044
  20 42 -1.60802
1900 20 840
  1 42 -1.13561
  2 42 -0.617474
  3 42 2.17154
  4 42 0.0905017
  5 42 -0.097959
  6 42 0.11887
  7 42 -0.598378
  8 42 -0.743973
  9 42 -1.9404
  10 42 -0.23457
  11 42 -0.783163
  12 42 1.1731
  13 42 1.36197
  14 42 -0.0387648
  15 42 0.462273
  16 42 0.503005
  17 42 0.33878
  18 42 0.961251
  19 42 -1.34004
  20 42 0.198095
2000 20 840
  1 42 -0.297477
  2 42 -0.233518
  3 42 3.23527
  4 42 -0.0155747
  5 42 -0.897374
  6 42 -0.285414
  7 42 -0.665351
  8 42 1.49343
  9 42 -0.992852
  10 42 0.216667
  11 42 -0.239802
  12 42 0.429656
  13 42 -1.55337
  14 42 -1.42881
  15 42 0.340633
  16 42 1.54401
  17 42 -0.372628
  18 42 -1.25776
  19 42 -0.564957
  20 42 -0.779029
2100 20 840
  1 42 -0.523531
  2 42 1.44787
  3 42 -0.358156
  4 42 -1.23442
  5 42 -0.566401
  6 42 0.727299
  7 42 1.62289
  8 42 0.942815
  9 42 -0.298733
  10 42 -0.00413172
  11 42 -0.108751
  12 42 -2.00593
  13 42 0.781928
  14 42 0.779365
  15 42 -1.24559
  16 42 0.732418
  17 42 0.830163
  18 42 -0.506866
  19 42 1.93279
  20 42 -1.02256
2200 20 840
  1 42 -0.138845
  2 42 1.0971
  3 42 -2.44076
  4 42 -0.285114
  5 42 0.427983
  6 42 0.73364
  7 42 0.294409
  8 42 0.964922
  9 42 0.200236
  10 42 0.466259
  11 42 0.403823
  12 42 1.19628
  13 42 -0.549767
  14 42 1.0969
  15 42 -1.20697
  16 42 -0.0283219
  17 42 0.0532856
  18 42 0.100656
  19 42 -2.00803
  20 42 -0.934845
2300 20 840
  1 42 0.450273
  2 42 -0.0986928
  3 42 -1.36463
  4 42 0.45783
  5 42 1.58323
  6 42 -0.257532
  7 42 -0.116781
  8 42 1.19936
  9 42 0.370779
  10 42 -2.20808
  11 42 -0.506884
  12 42 0.48195
  13 42 -0.233597
  14 42 1.28017
  15 42 0.953372
  16 42 -0.0753763
  17 42 0.608342
  18 42 0.368247
  19 42 -0.761415
  20 42 0.316859
2400 20 840
  1 42 0.689783
  2 42 0.104261
  3 42 1.99743
  4 42 0.521833
  5 42 0.251262
  6 42 0.878804
  7 42 0.705588
  8 42 -0.242994
  9 42 -0.0512024
  10 42 0.79858
  11 42 0.376661
  12 42 1.08591
  13 42 -0.0853135
  14 42 1.25767
  15 42 -0.207773
  16 42 -0.89085
  17 42 2.47681
  18 42 1.50111
  19 42 1.44116
  20 42 -0.475317
2500 20 840
  1 42 0.399496
  2 42 0.61395
  3 42 0.711689
  4 42 -0.442662
  5 42 0.192089
  6 42 0.580943
  7 42 0.332219
  8 42 -0.63841
  9 42 -0.34499
  10 42 0.138773
  11 42 -0.051779
  12 42 -1.28173
  13 42 1.9887
  14 42 -1.24841
  15 42 -0.218774
  16 42 -0.0596655
  17 42 0.259507
  18 42 0.873999
  19 42 -1.21311
  20 42 -0.464211
2600 20 840
  1 42 0.330312
  2 42 -1.06729
  3 42 -1.61777
  4 42 -0.765935
  5 42 0.48174
  6 42 1.35286
  7 42 -0.529826
  8 42 1.05445
  9 42 -0.225236
  10 42 1.0594
  11 42 0.239693
  12 42 -0.14279
  13 42 -1.05201
  14 42 -0.587733
  15 42 1.18729
  16 42 0.654181
  17 42 -2.22702
  18 42 -0.768315
  19 42 -1.05253
  20 42 0.637329
2700 20 840
  1 42 0.00379861
  2 42 1.44698
  3 42 -1.21835
  4 42 -1.07177
  5 42 0.263587
  6 42 -0.298524
  7 42 -0.3316
  8 42 -0.554727
  9 42 -0.696642
  10 42 0.159296
  11 42 -0.436337
  12 42 1.57245
  13 42 0.799064
  14 42 0.59637
  15 42 -0.0445815
  16 42 0.554821
  17 42 1.0975
  18 42 -0.8437
  19 42 -0.0213005
  20 42 0.20411
2800 20 840
  1 42 0.366471
  2 42 0.286798
  3 42 1.24221
  4 42 0.0784103
  5 42 -0.261971
  6 42 -0.301346
  7 42 -0.78788
  8 42 0.177494
  9 42 0.3529
  10 42 1.23153
  11 42 -0.424398
  12 42 0.415366
  13 42 -2.0857
  14 42 0.253658
  15 42 0.370196
  16 42 0.842501
  17 42 1.79056
  18 42 -0.338451
  19 42 0.641068
  20 42 -0.966066
2900 20 840
  1 42 0.531628
  2 42 -1.01984
  3 42 -1.47654
  4 42 -0.592862
  5 42 0.711062
  6 42 -0.347184
  7 42 0.407618
  8 42 -1.76711
  9 42 1.07596
  10 42 -0.754412
  11 42 0.939013
  12 42 -0.617017
  13 42 -1.43521
  14 42 -0.569672
  15 42 1.27783
  16 42 0.328312
  17 42 0.325156
  18 42 0.828705
  19 42 0.381902
  20 42 0.316304
3000 20 840
  1 42 0.658084
  2 42 0.615682
  3 42 0.994692
  4 42 0.725571
  5 42 -0.48973
  6 42 0.70231
  7 42 1.1774
  8 42 -0.895172
  9 42 -0.0191678
  10 42 -0.863971
  11 42 0.144917
  12 42 0.10872
  13 42 0.705917
  14 42 -0.00933063
  15 42 0.666464
  16 42 -1.60217
  17 42 -0.00564511
  18 42 1.05573
  19 42 0.666383
  20 42 -0.713584
3100 20 840
  1 42 0.418913
  2 42 -0.648529
  3 42 0.652787
  4 42 0.773882
  5 42 0.100669
  6 42 0.524864
  7 42 0.184488
  8 42 0.612697
  9 42 -0.0838533
  10 42 0.0599179
  11 42 0.0422616
  12 42 -0.473676
  13 42 1.68355
  14 42 -0.304311
  15 42 0.776814
  16 42 -0.0542624
  17 42 -1.08821
  18 42 1.05793
  19 42 0.396352
  20 42 1.04853
3200 20 840
  1 42 0.410631
  2 42 -1.18069
  3 42 2.14848
  4 42 0.682223
  5 42 -0.0783512
  6 42 0.146328
  7 42 -0.198048
  8 42 1.31131
  9 42 -1.96978
  10 42 1.01796
  11 42 0.300021
  12 42 0.547982
  13 42 -1.59407
  14 42 0.628865
  15 42 0.840084
  16 42 0.088671
  17 42 -0.711036
  18 42 -0.0526513
  19 42 0.613569
  20 42 0.388664
3300 20 840
  1 42 -0.105497
  2 42 1.30342
  3 42 1.3656
  4 42 -0.349491
  5 42 -0.463411
  6 42 0.101625
  7 42 0.208619
  8 42 -0.326686
  9 42 -0.0159344
  10 42 0.516912
  11 42 0.258873
  12 42 0.242066
  13 42 -1.72074
  14 42 0.626202
  15 42 -1.46822
  16 42 -0.90261
  17 42 1.17306
  18 42 0.820103
  19 42 0.266833
  20 42 2.03886
3400 20 840
  1 42 0.239891
  2 42 0.77442
  3 42 0.263908
  4 42 -0.00320423
  5 42 -0.873462
  6 42 -0.144264
  7 42 0.211951
  8 42 -0.361788
  9 42 0.606264
  10 42 0.192316
  11 42 -0.0953997
  12 42 -0.693038
  13 42 -2.60695
  14 42 -0.220346
  15 42 -1.3759
  16 42 0.0370988
  17 42 -0.0731084
  18 42 -0.414363
  19 42 0.114784
  20 42 -0.799048
3500 20 840
  1 42 0.139668
  2 42 -0.158093
  3 42 0.0470803
  4 42 -0.116573
  5 42 0.0789814
  6 42 0.155333
  7 42 0.00934336
  8 42 -0.150289
  9 42 0.396169
  10 42 -0.884619
  11 42 -0.127799
  12 42 -1.59449
  13 42 -0.622265
  14 42 -0.423832
  15 42 1.2166
  16 42 0.207231
  17 42 0.413539
  18 42 -0.306064
  19 42 0.110637
  20 42 0.972403
3600 20 840
  1 42 0.129968
  2 42 0.608674
  3 42 0.606173
  4 42 0.548681
  5 42 -0.497678
  6 42 0.112334
  7 42 0.264129
  8 42 0.524127
  9 42 1.24331
  10 42 0.440331
  11 42 0.331353
  12 42 -0.0140135
  13 42 0.237755
  14 42 -0.240081
  15 42 1.38809
  16 42 -0.316467
  17 42 -0.841876
  18 42 -0.428989
  19 42 0.369166
  20 42 0.0449094
3700 20 840
  1 42 0.15256
  2 42 -0.0170105
  3 42 1.04838
  4 42 0.941988
  5 42 0.589588
  6 42 0.46646
  7 42 0.113185
  8 42 0.865014
  9 42 0.643232
  10 42 1.22834
  11 42 -0.584328
  12 42 0.15269
  13 42 0.00588533
  14 42 1.11767
  15 42 0.0397004
  16 42 -0.272684
  17 42 -0.307251
  18 42 0.555196
  19 42 -0.773825
  20 42 2.15973
3800 20 840
  1 42 0.120923
  2 42 -0.861324
  3 42 -0.992303
  4 42 0.725068
  5 42 0.199637
  6 42 -0.0750817
  7 42 0.45731
  8 42 -0.712086
  9 42 1.78234
  10 42 0.297764
  11 42 -0.0488042
  12 42 0.673022
  13 42 -1.46622
  14 42 0.316853
  15 42 -0.352478
  16 42 0.351543
  17 42 -0.636286
  18 42 -0.689879
  19 42 -0.247254
  20 42 0.0810219
3900 20 840
  1 42 -0.371622
  2 42 0.716965
  3 42 0.696781
  4 42 0.0827025
  5 42 0.32391
  6 42 0.0112382
  7 42 0.376034
  8 42 0.3832
  9 42 -0.571509
  10 42 -0.790818
  11 42 0.985649
  12 42 1.39786
  13 42 -0.102475
  14 42 -0.74001
  15 42 -1.66313
  16 42 -0.0949438
  17 42 1.62031
  18 42 0.442293
  19 42 -0.263129
  20 42 -0.352208
4000 20 840
  1 42 0.113997
  2 42 -1.43264
  3 42 -1.85031
  4 42 0.165177
  5 42 -0.0415832
  6 42 -0.0203907
  7 42 0.193451
  8 42 0.426422
  9 42 -0.0965943
  10 42 0.416397
  11 42 0.625255
  12 42 -0.39165
  13 42 -0.887526
  14 42 -0.427348
  15 42 -0.446883
  16 42 0.290418
  17 42 -0.133148
  18 42 1.15682
  19 42 -0.11354
  20 42 -0.0955958
4100 20 840
  1 42 0.342491
  2 42 -1.37208
  3 42 -1.22102
  4 42 0.602744
  5 42 -0.189143
  6 42 -0.255773
  7 42 0.0797701
  8 42 1.40913
  9 42 -1.20372
  10 42 0.0395107
  11 42 0.755286
  12 42 0.00103584
  13 42 -0.472857
  14 42 -0.0321655
  15 42 0.120131
  16 42 0.150519
  17 42 -0.378263
  18 42 0.25897
  19 42 -0.0440544
  20 42 -0.411272
4200 20 840
  1 42 0.592112
  2 42 -0.846791
  3 42 -0.313799
  4 42 0.849104
  5 42 -0.185009
  6 42 -0.288697
  7 42 0.125932
  8 42 1.07173
  9 42 0.842615
  10 42 -0.111261
  11 42 0.795044
  12 42 -0.454195
  13 42 0.735848
  14 42 0.316987
  15 42 0.90744
  16 42 -0.132595
  17 42 -0.0320641
  18 42 0.0703666
  19 42 -0.0403659
  20 42 -0.442636
4300 20 840
  1 42 0.260516
  2 42 -0.24726
  3 42 -1.84043
  4 42 0.365772
  5 42 0.142152
  6 42 -0.379802
  7 42 -0.289395
  8 42 0.577515
  9 42 0.60397
  10 42 0.160163
  11 42 0.235002
  12 42 0.08487
  13 42 -0.871267
  14 42 0.514245
  15 42 0.664442
  16 42 0.407542
  17 42 -0.784059
  18 42 -1.74507
  19 42 0.044176
  20 42 1.14017
4400 20 840
  1 42 -0.034161
  2 42 -0.369923
  3 42 -0.545861
  4 42 0.297654
  5 42 -0.165778
  6 42 -0.164894
  7 42 0.92707
  8 42 -1.65737
  9 42 -0.194466
  10 42 -0.607499
  11 42 0.226431
  12 42 0.656479
  13 42 -1.89195
  14 42 0.377741
  15 42 -0.0165528
  16 42 0.350658
  17 42 -0.1535
  18 42 -2.53655
  19 42 -0.0564876
  20 42 1.1695
4500 20 840
  1 42 -0.0339448
  2 42 -0.211392
  3 42 -0.913493
  4 42 -0.141529
  5 42 -0.204042
  6 42 0.1955
  7 42 0.703396
  8 42 0.0644253
  9 42 -1.53808
  10 42 -0.619319
  11 42 0.218552
  12 42 1.35973
  13 42 -0.290924
  14 42 0.842428
  15 42 -0.877492
  16 42 0.492981
  17 42 1.03813
  18 42 0.282258
  19 42 0.315073
  20 42 -1.42103
4600 20 840
  1 42 -0.0462133
  2 42 -1.02297
  3 42 1.10767
  4 42 0.210196
  5 42 0.0311083
  6 42 -0.0345338
  7 42 -0.472775
  8 42 1.02933
  9 42 0.0409376
  10 42 -0.519135
  11 42 0.496978
  12 42 0.324214
  13 42 -1.47957
  14 42 0.398642
  15 42 -0.236202
  16 42 0.119528
  17 42 0.468631
  18 42 0.246101
  19 42 -0.0372422
  20 42 -1.80408
4700 20 840
  1 42 0.190014
  2 42 -0.10343
  3 42 -0.542099
  4 42 0.526265
  5 42 0.282651
  6 42 0.208673
  7 42 0.14525
  8 42 0.00212559
  9 42 -0.663772
  10 42 -0.13781
  11 42 0.195205
  12 42 0.325437
  13 42 -0.904986
  14 42 0.265539
  15 42 0.370806
  16 42 -0.523643
  17 42 0.439707
  18 42 -0.49042
  19 42 -0.469348
  20 42 1.05052
4800 20 840
  1 42 0.0368798
  2 42 1.31643
  3 42 -0.836325
  4 42 0.23054
  5 42 0.39696
  6 42 0.199495
  7 42 0.595014
  8 42 -1.07004
  9 42 0.90078
  10 42 -1.34402
  11 42 0.905906
  12 42 -1.15734
  13 42 1.1606
  14 42 0.208997
  15 42 -0.499758
  16 42 -0.784453
  17 42 0.253498
  18 42 1.28923
  19 42 -0.174117
  20 42 1.45101
4900 20 840
  1 42 -0.22587
  2 42 0.529695
  3 42 0.184843
  4 42 -0.322108
  5 42 -0.229552
  6 42 0.0468148
  7 42 -0.0624481
  8 42 -0.514864
  9 42 -0.75546
  10 42 -0.121049
  11 42 -0.307937
  12 42 -0.385785
  13 42 -0.0437103
  14 42 -0.408165
  15 42 0.538201
  16 42 0.948579
  17 42 -0.540426
  18 42 0.356957
  19 42 0.157236
  20 42 0.349693
5000 20 840
  1 42 -0.59246
  2 42 0.545795
  3 42 2.33202
  4 42 -0.29902
  5 42 -0.0790886
  6 42 -0.111754
  7 42 0.131503
  8 42 0.791452
  9 42 0.983173
  10 42 -0.572051
  11 42 0.881137
  12 42 -0.325982
  13 42 -0.638722
  14 42 -0.736007
  15 42 -0.132088
  16 42 0.298797
  17 42 -0.4341
  18 42 -1.18689
  19 42 -0.629874
  20 42 0.200991
5100 20 840
  1 42 -0.427525
  2 42 0.290479
  3 42 -0.152037
  4 42 -0.0686985
  5 42 -0.465369
  6 42 0.272679
  7 42 -0.0130534
  8 42 0.844217
  9 42 -0.526114
  10 42 0.847284
  11 42 -0.372074
  12 42 0.289434
  13 42 -0.183433
  14 42 -0.518127
  15 42 -1.02193
  16 42 -0.434548
  17 42 1.11331
  18 42 -1.45663
  19 42 -0.13938
  20 42 -0.212423
5200 20 840
  1 42 -0.340464
  2 42 -0.843417
  3 42 -1.17001
  4 42 0.125193
  5 42 -0.00906275
  6 42 -0.0606348
  7 42 -0.051508
  8 42 -0.662533
  9 42 -0.771959
  10 42 0.31293
  11 42 -0.257734
  12 42 -0.311284
  13 42 -1.25672
  14 42 -1.53744
  15 42 -1.74332
  16 42 -0.00667503
  17 42 -0.578205
  18 42 -0.899419
  19 42 1.16562
  20 42 0.432582
5300 20 840
  1 42 -0.401193
  2 42 0.521869
  3 42 -0.290475
  4 42 0.115734
  5 42 0.0122802
  6 42 -0.11817
  7 42 -0.0503225
  8 42 -1.57542
  9 42 -1.68372
  10 42 0.794168
  11 42 0.496655
  12 42 -0.204944
  13 42 -0.596805
  14 42 -0.272014
  15 42 -0.864475
  16 42 -0.0105701
  17 42 0.241267
  18 42 0.147003
  19 42 0.621075
  20 42 -1.24088
5400 20 840
  1 42 -0.270162
  2 42 -0.0391803
  3 42 1.71992
  4 42 -0.689591
  5 42 0.07651
  6 42 -0.131168
  7 42 -0.185311
  8 42 -0.283294
  9 42 1.67621
  10 42 -0.882342
  11 42 0.1436
  12 42 0.505675
  13 42 -0.490965
  14 42 0.566391
  15 42 -0.470553
  16 42 -0.219847
  17 42 0.706826
  18 42 1.67112
  19 42 -0.266719
  20 42 0.925763
5500 20 840
  1 42 -0.0541891
  2 42 -0.191661
  3 42 0.193728
  4 42 -0.444025
  5 42 -0.0779423
  6 42 0.0131062
  7 42 -0.0217746
  8 42 0.300813
  9 42 -0.844268
  10 42 -0.458819
  11 42 -0.456583
  12 42 -0.600095
  13 42 -0.833618
  14 42 0.714645
  15 42 0.892058
  16 42 0.265702
  17 42 -0.273999
  18 42 0.022334
  19 42 -0.561369
  20 42 1.07087
5600 20 840
  1 42 -0.067316
  2 42 -0.880898
  3 42 0.195971
  4 42 -0.512892
  5 42 -0.328281
  6 42 0.301048
  7 42 -0.0692901
  8 42 0.01667
  9 42 0.90184
  10 42 -1.15802
  11 42 1.05581
  12 42 0.179781
  13 42 0.158755
  14 42 0.871448
  15 42 0.451105
  16 42 0.00455827
  17 42 -1.12785
  18 42 0.800854
  19 42 -0.178663
  20 42 1.49144
5700 20 840
  1 42 0.0963702
  2 42 0.0846447
  3 42 -0.0900271
  4 42 -0.0876342
  5 42 -0.369563
  6 42 -0.197097
  7 42 -0.0371052
  8 42 0.269792
  9 42 -0.789749
  10 42 0.882286
  11 42 0.607326
  12 42 0.238624
  13 42 0.713483
  14 42 -0.2411
  15 42 -0.637196
  16 42 -0.317353
  17 42 -0.388594
  18 42 -1.30094
  19 42 0.60773
  20 42 0.402576
5800 20 840
  1 42 0.104168
  2 42 -0.606892
  3 42 -0.512665
  4 42 0.0174502
  5 42 -0.187999
  6 42 -0.823216
  7 42 0.226192
  8 42 0.463976
  9 42 2.26667
  10 42 0.185751
  11 42 -1.1054
  12 42 0.307426
  13 42 -2.02056
  14 42 -0.623166
  15 42 0.248597
  16 42 0.909403
  17 42 -0.632873
  18 42 -2.00918
  19 42 1.08399
  20 42 -0.44705
5900 20 840
  1 42 -0.281054
  2 42 -0.120593
  3 42 1.30302
  4 42 0.267039
  5 42 0.000510589
  6 42 -0.420108
  7 42 0.0113023
  8 42 0.242998
  9 42 -1.84096
  10 42 -0.174945
  11 42 0.315853
  12 42 -0.514657
  13 42 -1.79371
  14 42 -0.155248
  15 42 0.2726
  16 42 0.120039
  17 42 -0.367945
  18 42 -1.38414
  19 42 0.218333
  20 42 -1.26124
6000 20 840
  1 42 0.0281927
  2 42 -0.105645
  3 42 1.1885
  4 42 0.118293
  5 42 -0.0735594
  6 42 -0.232397
  7 42 0.0888498
  8 42 -0.686623
  9 42 1.46637
  10 42 -1.00254
  11 42 0.674631
  12 42 -0.199271
  13 42 -0.183571
  14 42 2.45038
  15 42 -0.320269
  16 42 -0.0243728
  17 42 -0.0969383
  18 42 0.941668
  19 42 -0.0515335
  20 42 1.06318
6100 20 840
  1 42 -0.102562
  2 42 0.25139
  3 42 1.84209
  4 42 0.568198
  5 42 0.813988
  6 42 -0.82504
  7 42 0.937512
  8 42 -1.13604
  9 42 0.315883
  10 42 1.04413
  11 42 0.496832
  12 42 -0.0193758
  13 42 -0.297268
  14 42 0.260445
  15 42 -0.351912
  16 42 0.479282
  17 42 0.0767658
  18 42 -1.6825
  19 42 0.991622
  20 42 1.25843
6200 20 840
  1 42 0.303891
  2 42 -0.213172
  3 42 0.934727
  4 42 0.20026
  5 42 -0.156988
  6 42 -0.306813
  7 42 0.0158961
  8 42 -1.37248
  9 42 -0.250183
  10 42 1.48777
  11 42 0.638928
  12 42 0.487324
  13 42 2.32448
  14 42 0.660247
  15 42 -0.645442
  16 42 -0.307094
  17 42 -0.394405
  18 42 0.671527
  19 42 -0.200837
  20 42 1.53891
6300 20 840
  1 42 -0.00472194
  2 42 -0.0671622
  3 42 -0.372098
  4 42 0.404274
