# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
  4 32 -2.79831
  5 32 -0.326373
  6 32 -1.63082
  7 32 0.45855
  8 32 0.355188
  9 32 -0.267478
  10 32 0.853254
  11 32 -0.708066
  12 32 0.282092
  13 32 -2.46568
  14 32 -2.50098
  15 32 0.607221
  16 32 -1.09352
  17 32 -0.674092
  18 32 -0.114655
  19 32 1.70697
  20 32 -0.111022
600 20 640
  1 32 -1.01513
  2 32 -0.268669
  3 32 0.332938
  4 32 -1.74429
  5 32 -0.0218713
  6 32 -0.886815
  7 32 0.0397379
  8 32 0.646008
  9 32 -0.240596
  10 32 0.501349
  11 32 -0.611575
  12 32 0.549486
  13 32 -1.21814
  14 32 -1.40746
  15 32 0.02273
  16 32 -0.276834
  17 32 -0.688998
  18 32 -0.111875
  19 32 0.555777
  20 32 -0.179594
700 20 640
  1 32 -0.79039
  2 32 -0.728153
  3 32 -0.128671
  4 32 0.537751
  5 32 0.139492
  6 32 -0.158994
  7 32 -0.317415
  8 32 0.55925
  9 32 -0.441642
  10 32 0.0942686
  11 32 -0.070981
  12 32 0.796956
  13 32 -0.125469
  14 32 0.101134
  15 32 -0.385546
  16 32 0.449012
  17 32 -0.461738
  18 32 -0.109345
  19 32 -0.543324
  20 32 -0.293054
800 20 640
  1 32 -0.681844
  2 32 -1.01211
  3 32 -1.03594
  4 32 1.63088
  5 32 0.376059
  6 32 0.258926
  7 32 -0.801284
  8 32 0.0857483
  9 32 -0.244869
  10 32 -0.272308
  11 32 0.505903
  12 32 0.517227
  13 32 0.668625
  14 32 1.43555
  15 32 -0.659274
  16 32 1.04327
  17 32 -0.141033
  18 32 -0.00943346
  19 32 -1.67214
  20 32 -0.0534544
900 20 640
  1 32 -0.741637
  2 32 -1.16903
  3 32 -1.69487
  4 32 2.49454
  5 32 0.671495
  6 32 0.989163
  7 32 -1.28651
  8 32 -0.0994057
  9 32 -0.0621468
  10 32 -1.0812
  11 32 1.36514
  12 32 0.434616
  13 32 1.36055
  14 32 2.53015
  15 32 -0.86817
  16 32 0.809734
  17 32 0.0945839
  18 32 0.108181
  19 32 -2.60677
  20 32 -0.14423
1000 20 640
  1 32 -0.219306
  2 32 -1.43231
  3 32 -1.57001
  4 32 2.9075
  5 32 0.389018
  6 32 1.72323
  7 32 -1.17483
  8 32 -0.239217
  9 32 0.0961571
  10 32 -1.25973
  11 32 1.71299
  12 32 0.102608
  13 32 1.59405
  14 32 3.33562
  15 32 -0.951879
  16 32 0.998437
  17 32 0.487979
  18 32 0.135406
  19 32 -3.42253
  20 32 -0.0839174
1100 20 640
  1 32 -0.0899514
  2 32 -1.13691
  3 32 -1.3487
  4 32 2.59678
  5 32 0.269454
  6 32 2.08904
  7 32 -0.979479
  8 32 -0.364596
  9 32 0.153791
  10 32 -0.925552
  11 32 1.45826
  12 32 0.147736
  13 32 1.47156
  14 32 3.31508
  15 32 -0.753707
  16 32 1.27239
  17 32 0.509667
  18 32 0.246316
  19 32 -2.69256
  20 32 0.210357
1200 20 640
  1 32 0.251949
  2 32 -0.687143
  3 32 -0.66675
  4 32 1.54369
  5 32 0.292903
  6 32 1.73534
  7 32 -0.536836
  8 32 -0.262404
  9 32 0.18366
  10 32 -0.606114
  11 32 0.943589
  12 32 -0.148562
  13 32 0.898008
  14 32 2.68429
  15 32 -0.380358
  16 32 0.767341
  17 32 0.286611
  18 32 0.117184
  19 32 -1.96613
  20 32 0.329741
1300 20 640
  1 32 0.52015
  2 32 -0.0741981
  3 32 0.04215
  4 32 0.0173768
  5 32 0.224605
  6 32 1.24989
  7 32 -0.158888
  8 32 -0.201383
  9 32 0.492614
  10 32 -0.0777279
  11 32 0.533092
  12 32 0.0930047
  13 32 0.486733
  14 32 1.36265
  15 32 0.103155
  16 32 0.160747
  17 32 -0.0270232
  18 32 -0.090375
  19 32 -0.406414
  20 32 0.1913
1400 20 640
  1 32 1.01882
  2 32 0.58877
  3 32 0.613086
  4 32 -0.716767
  5 32 -0.0559635
  6 32 0.663505
  7 32 0.493629
  8 32 -0.290208
  9 32 0.715237
  10 32 0.127275
  11 32 -0.175457
  12 32 0.208456
  13 32 0.0915258
  14 32 -0.269874
  15 32 1.10932
  16 32 -0.567157
  17 32 -0.347117
  18 32 -0.0958942
  19 32 0.867353
  20 32 0.0628689
1500 20 640
  1 32 0.539473
  2 32 1.44467
  3 32 1.40791
  4 32 -1.78793
  5 32 -0.236039
  6 32 -0.445967
  7 32 0.826105
  8 32 -0.373111
  9 32 0.894317
  10 32 0.424004
  11 32 -0.838944
  12 32 0.309719
  13 32 -0.722319
  14 32 -1.9153
  15 32 1.28197
  16 32 -0.902369
  17 32 -0.0905665
  18 32 0.121255
  19 32 2.43437
  20 32 0.220734
1600 20 640
  1 32 0.734463
  2 32 1.91235
  3 32 1.76602
  4 32 -2.5909
  5 32 -0.537431
  6 32 -0.930675
  7 32 0.722356
  8 32 0.0938983
  9 32 0.6542
  10 32 0.519791
  11 32 -1.19081
  12 32 0.38408
  13 32 -1.03313
  14 32 -2.85151
  15 32 2.0576
  16 32 -0.558293
  17 32 -0.576432
  18 32 0.0215331
  19 32 3.40632
  20 32 -0.166149
1700 20 640
  1 32 0.664266
  2 32 2.08463
  3 32 2.14607
  4 32 -2.77145
  5 32 -0.994823
  6 32 -1.46491
  7 32 0.61401
  8 32 0.0326524
  9 32 0.81543
  10 32 0.223891
  11 32 -1.22476
  12 32 0.366224
  13 32 -1.20836
  14 32 -2.84319
  15 32 2.21607
  16 32 -1.99684
  17 32 -0.347393
  18 32 0.00771083
  19 32 4.06065
  20 32 -0.227994
1800 20 640
  1 32 1.09904
  2 32 1.69283
  3 32 1.69009
  4 32 -1.90369
  5 32 -1.20473
  6 32 -1.59065
  7 32 0.36473
  8 32 -0.433988
  9 32 0.319739
  10 32 0.246916
  11 32 -1.12627
  12 32 0.105089
  13 32 -1.47737
  14 32 -2.29774
  15 32 1.99828
  16 32 -2.52222
  17 32 -0.415026
  18 32 -0.262812
  19 32 3.24376
  20 32 -0.177212
1900 20 640
  1 32 0.760465
  2 32 0.983817
  3 32 0.563721
  4 32 -0.571349
  5 32 -1.03814
  6 32 -1.33882
  7 32 0.374233
  8 32 -0.513581
  9 32 -0.0650612
  10 32 0.486222
  11 32 -0.681579
  12 32 0.0367334
  13 32 -1.32566
  14 32 -1.28167
  15 32 1.36887
  16 32 -1.19325
  17 32 -0.330433
  18 32 -0.119562
  19 32 1.88058
  20 32 0.0540948
2000 20 640
  1 32 0.598169
  2 32 0.276853
  3 32 -0.293622
  4 32 0.42583
  5 32 -0.555322
  6 32 -0.617809
  7 32 -0.161278
  8 32 -0.228189
  9 32 -0.160812
  10 32 0.178752
  11 32 -0.106985
  12 32 -0.14335
  13 32 -0.613186
  14 32 -0.200544
  15 32 0.24619
  16 32 0.168979
  17 32 0.154228
  18 32 -0.18427
  19 32 -0.279707
  20 32 0.0923588
2100 20 640
  1 32 0.121741
  2 32 -0.818101
  3 32 -1.05399
  4 32 1.3214
  5 32 -0.192997
  6 32 -0.182029
  7 32 -0.333412
  8 32 0.203617
  9 32 -0.0918653
  10 32 -0.158287
  11 32 0.348736
  12 32 -0.282343
  13 32 0.648227
  14 32 0.127585
  15 32 -1.22927
  16 32 0.283578
  17 32 0.237188
  18 32 -0.283413
  19 32 -2.52786
  20 32 0.112395
2200 20 640
  1 32 -0.516344
  2 32 -1.68184
  3 32 -1.77765
  4 32 1.83183
  5 32 0.898087
  6 32 0.292769
  7 32 -0.233042
  8 32 0.445262
  9 32 -0.393142
  10 32 -0.40759
  11 32 0.512234
  12 32 -0.879026
  13 32 1.99062
  14 32 0.447685
  15 32 -2.67499
  16 32 0.273866
  17 32 0.607841
  18 32 -0.0851504
  19 32 -3.59809
  20 32 0.0763811
2300 20 640
  1 32 -0.786495
  2 32 -2.31238
  3 32 -1.96885
  4 32 1.55731
  5 32 1.60824
  6 32 0.985466
  7 32 -0.161947
  8 32 0.525139
  9 32 -0.820959
  10 32 -0.450614
  11 32 0.400972
  12 32 -0.748502
  13 32 3.92673
  14 32 0.723192
  15 32 -3.40633
  16 32 0.400012
  17 32 0.541662
  18 32 -0.0625441
  19 32 -3.5469
  20 32 0.161297
2400 20 640
  1 32 -0.969078
  2 32 -2.24927
  3 32 -2.11635
  4 32 1.37714
  5 32 1.66984
  6 32 1.48033
  7 32 0.0111384
  8 32 0.43063
  9 32 -0.93916
  10 32 -0.514353
  11 32 0.511992
  12 32 -0.62575
  13 32 4.6403
  14 32 0.274181
  15 32 -3.20907
  16 32 1.57998
  17 32 0.615207
  18 32 -0.207721
  19 32 -3.40647
  20 32 0.0842789
2500 20 640
  1 32 -1.15289
  2 32 -1.77743
  3 32 -1.60333
  4 32 0.761375
  5 32 1.14576
  6 32 0.953902
  7 32 -0.0303926
  8 32 0.13104
  9 32 -1.03355
  10 32 -0.312491
  11 32 0.286766
  12 32 -0.644025
  13 32 3.79239
  14 32 -0.219145
  15 32 -2.7473
  16 32 1.16635
  17 32 0.622072
  18 32 -0.191644
  19 32 -2.86037
  20 32 0.00415878
2600 20 640
  1 32 -1.28641
  2 32 -1.298
  3 32 -0.697616
  4 32 -0.109908
  5 32 0.44357
  6 32 0.187983
  7 32 -0.0678198
  8 32 0.151646
  9 32 -0.708999
  10 32 -0.178135
  11 32 0.20619
  12 32 -0.603199
  13 32 2.42437
  14 32 -0.31264
  15 32 -1.4643
  16 32 1.03703
  17 32 0.287492
  18 32 -0.0475794
  19 32 -1.76643
  20 32 0.0903701
2700 20 640
  1 32 -0.629993
  2 32 -0.339926
  3 32 0.0863649
  4 32 -0.66215
  5 32 0.0892495
  6 32 -0.58003
  7 32 -0.327494
  8 32 -0.058337
  9 32 -0.391888
  10 32 0.0154388
  11 32 0.0470226
  12 32 -0.481221
  13 32 0.485942
  14 32 -0.198596
  15 32 0.249653
  16 32 0.535988
  17 32 -0.154164
  18 32 -0.0952618
  19 32 0.0115333
  20 32 -0.0196917
2800 20 640
  1 32 -0.202812
  2 32 0.539973
  3 32 0.856851
  4 32 -0.334665
  5 32 -0.751218
  6 32 -1.56287
  7 32 -0.351673
  8 32 -0.487729
  9 32 -0.0118069
  10 32 0.0169201
  11 32 0.25258
  12 32 -0.520369
  13 32 -2.01639
  14 32 0.145109
  15 32 2.03069
  16 32 0.282674
  17 32 -0.584606
  18 32 -0.167345
  19 32 1.95214
  20 32 0.0461579
2900 20 640
  1 32 -0.0356189
  2 32 1.06748
  3 32 1.3095
  4 32 0.160574
  5 32 -1.75156
  6 32 -2.12428
  7 32 -0.490372
  8 32 -1.07129
  9 32 0.362013
  10 32 -0.135085
  11 32 0.226458
  12 32 -0.366495
  13 32 -4.95519
  14 32 0.581017
  15 32 3.35277
  16 32 -0.603692
  17 32 -0.981074
  18 32 -0.00209125
  19 32 3.39508
  20 32 0.0429513
3000 20 640
  1 32 0.29293
  2 32 1.00325
  3 32 1.44992
  4 32 0.836565
  5 32 -2.21289
  6 32 -2.08282
  7 32 -0.424029
  8 32 -1.00294
  9 32 0.191441
  10 32 -0.279254
  11 32 0.220022
  12 32 -0.119391
  13 32 -6.1735
  14 32 0.361001
  15 32 3.60111
  16 32 -0.713323
  17 32 -0.850997
  18 32 0.0445863
  19 32 4.40508
  20 32 0.233042
3100 20 640
  1 32 0.479468
  2 32 0.50489
  3 32 1.20761
  4 32 1.20933
  5 32 -2.30991
  6 32 -1.57117
  7 32 -0.178324
  8 32 -0.544099
  9 32 0.290488
  10 32 -0.307919
  11 32 0.194361
  12 32 0.0458131
  13 32 -6.2062
  14 32 0.367208
  15 32 2.88525
  16 32 -0.684535
  17 32 -0.553905
  18 32 0.179324
  19 32 4.37051
  20 32 0.229894
3200 20 640
  1 32 0.597674
  2 32 0.169523
  3 32 0.697138
  4 32 1.06187
  5 32 -1.73664
  6 32 -0.126341
  7 32 0.244048
  8 32 -0.36864
  9 32 0.645677
  10 32 -0.361786
  11 32 0.13586
  12 32 -0.0497543
  13 32 -4.80832
  14 32 0.566284
  15 32 1.88011
  16 32 -0.342747
  17 32 -0.373607
  18 32 0.272198
  19 32 3.10112
  20 32 0.341516
3300 20 640
  1 32 0.408158
  2 32 0.168295
  3 32 0.34177
  4 32 -0.124908
  5 32 -0.539248
  6 32 0.705979
  7 32 0.675778
  8 32 0.0571327
  9 32 0.479711
  10 32 -0.263715
  11 32 -0.360662
  12 32 0.205533
  13 32 -2.59927
  14 32 0.599518
  15 32 0.291367
  16 32 0.306729
  17 32 0.161641
  18 32 0.321021
  19 32 0.784948
  20 32 0.163747
3400 20 640
  1 32 -0.442519
  2 32 0.0888037
  3 32 0.201845
  4 32 -0.831093
  5 32 0.61867
  6 32 2.17704
  7 32 0.387595
  8 32 0.715637
  9 32 0.612776
  10 32 -0.0787964
  11 32 -0.539679
  12 32 0.223716
  13 32 0.738433
  14 32 0.32426
  15 32 -0.760189
  16 32 0.230665
  17 32 0.49569
  18 32 0.266126
  19 32 -0.950616
  20 32 -0.216508
3500 20 640
  1 32 0.19276
  2 32 0.163474
  3 32 -0.264103
  4 32 -1.69361
  5 32 1.38515
  6 32 3.01596
  7 32 0.43666
  8 32 1.27435
  9 32 0.439299
  10 32 0.229511
  11 32 -0.50798
  12 32 0.108638
  13 32 3.75398
  14 32 0.430795
  15 32 -1.27869
  16 32 0.502307
  17 32 1.05819
  18 32 0.155928
  19 32 -2.73228
  20 32 -0.581115
3600 20 640
  1 32 -0.752406
  2 32 0.650555
  3 32 0.153108
  4 32 -2.42566
  5 32 2.47795
  6 32 4.13709
  7 32 0.52242
  8 32 1.64569
  9 32 0.101904
  10 32 0.658512
  11 32 -0.687676
  12 32 0.235039
  13 32 6.20196
  14 32 0.08287
  15 32 -1.51784
  16 32 1.00196
  17 32 1.25779
  18 32 0.00238572
  19 32 -4.07113
  20 32 -0.877727
3700 20 640
  1 32 -0.30933
  2 32 0.77584
  3 32 0.121493
  4 32 -2.66843
  5 32 2.87476
  6 32 3.89731
  7 32 0.295289
  8 32 1.54311
  9 32 -0.0833039
  10 32 0.950261
  11 32 -0.772922
  12 32 0.731763
  13 32 6.38417
  14 32 -0.120235
  15 32 -1.76798
  16 32 1.19091
  17 32 0.754138
  18 32 0.072076
  19 32 -4.42563
  20 32 -1.07382
3800 20 640
  1 32 -0.572475
  2 32 1.17893
  3 32 -0.259783
  4 32 -2.13916
  5 32 2.48238
  6 32 2.84607
  7 32 0.461912
  8 32 1.01541
  9 32 0.101514
  10 32 0.900029
  11 32 -0.832335
  12 32 1.42162
  13 32 5.76641
  14 32 0.0278956
  15 32 -1.07357
  16 32 0.602692
  17 32 0.259504
  18 32 0.17043
  19 32 -3.87263
  20 32 -0.891674
3900 20 640
  1 32 -0.472935
  2 32 0.953129
  3 32 -0.113197
  4 32 -0.38475
  5 32 1.61535
  6 32 0.763073
  7 32 0.0838111
  8 32 0.236664
  9 32 -0.350612
  10 32 0.468923
  11 32 -0.47119
  12 32 1.09923
  13 32 3.76354
  14 32 -0.110497
  15 32 -0.471598
  16 32 0.21858
  17 32 0.100914
  18 32 0.21487
  19 32 -2.71754
  20 32 -0.430526
4000 20 640
  1 32 0.582301
  2 32 0.0640304
  3 32 -0.0432477
  4 32 0.775187
  5 32 0.0618523
  6 32 -1.21233
  7 32 -0.375859
  8 32 -0.368047
  9 32 -0.543725
  10 32 0.00618077
  11 32 -0.462309
  12 32 0.916705
  13 32 1.14371
  14 32 -0.219315
  15 32 -0.0309078
  16 32 -0.400597
  17 32 0.142575
  18 32 0.170945
  19 32 -0.839279
  20 32 -0.357944
4100 20 640
  1 32 0.762972
  2 32 -1.02539
  3 32 -0.602123
  4 32 1.60618
  5 32 -0.706641
  6 32 -3.04342
  7 32 -0.295807
  8 32 -0.793985
  9 32 -0.53057
  10 32 -0.249498
  11 32 -0.308361
  12 32 0.315403
  13 32 -1.40369
  14 32 -0.161727
  15 32 0.255535
  16 32 -0.768001
  17 32 -0.103612
  18 32 -0.167317
  19 32 1.35674
  20 32 0.0327854
4200 20 640
  1 32 0.84633
  2 32 -1.817
  3 32 -0.502335
  4 32 1.62009
  5 32 -2.22959
  6 32 -4.02159
  7 32 -0.589604
  8 32 -0.822992
  9 32 -0.55033
  10 32 -0.518962
  11 32 0.133079
  12 32 0.175137
  13 32 -3.75918
  14 32 0.051847
  15 32 0.443167
  16 32 -1.05216
  17 32 -0.875602
  18 32 -0.266173
  19 32 2.75834
  20 32 0.347152
4300 20 640
  1 32 0.703636
  2 32 -1.49225
  3 32 -0.624698
  4 32 1.73437
  5 32 -2.8889
  6 32 -4.15669
  7 32 -0.778678
  8 32 -0.891761
  9 32 -0.682311
  10 32 -1.10083
  11 32 0.0767276
  12 32 -0.0583748
  13 32 -5.39853
  14 32 -0.0132993
  15 32 0.103334
  16 32 -1.18482
  17 32 -0.698896
  18 32 -0.327502
  19 32 4.09144
  20 32 0.417622
4400 20 640
  1 32 0.77148
  2 32 -1.74463
  3 32 -0.416631
  4 32 1.58645
  5 32 -2.81586
  6 32 -4.3974
  7 32 -0.915392
  8 32 -0.459958
  9 32 -0.43599
  10 32 -1.38817
  11 32 0.168603
  12 32 -0.232397
  13 32 -5.42606
  14 32 -0.226335
  15 32 -0.153925
  16 32 -1.93361
  17 32 -0.724972
  18 32 -0.293827
  19 32 4.65969
  20 32 1.0582
4500 20 640
  1 32 0.51006
  2 32 -1.43355
  3 32 0.0194919
  4 32 0.745618
  5 32 -2.52393
  6 32 -3.60374
  7 32 -0.425902
  8 32 -0.146073
  9 32 -0.25547
  10 32 -0.986847
  11 32 0.526158
  12 32 -0.460296
  13 32 -4.34411
  14 32 0.367496
  15 32 -0.385469
  16 32 -1.63492
  17 32 -0.212033
  18 32 -0.312886
  19 32 3.37183
  20 32 0.571866
4600 20 640
  1 32 -0.0960596
  2 32 -0.229301
  3 32 0.371948
  4 32 0.0320379
  5 32 -0.905901
  6 32 -1.66235
  7 32 0.217108
  8 32 0.391751
  9 32 0.0526029
  10 32 -0.237912
  11 32 0.600377
  12 32 -0.495321
  13 32 -2.36886
  14 32 0.39845
  15 32 -0.532456
  16 32 -0.419149
  17 32 0.113774
  18 32 -0.645291
  19 32 1.72726
  20 32 0.367604
4700 20 640
  1 32 -0.273285
  2 32 0.367679
  3 32 1.15167
  4 32 -0.95744
  5 32 0.477995
  6 32 0.838465
  7 32 0.516551
  8 32 0.296463
  9 32 0.185228
  10 32 0.197784
  11 32 0.762641
  12 32 -0.518776
  13 32 0.208748
  14 32 0.132634
  15 32 0.1772
  16 32 0.130051
  17 32 0.029352
  18 32 -0.721544
  19 32 -0.274212
  20 32 0.205203
4800 20 640
  1 32 -0.407083
  2 32 1.24988
  3 32 1.59806
  4 32 -1.12376
  5 32 1.57348
  6 32 2.67325
  7 32 0.875094
  8 32 0.22243
  9 32 0.0414867
  10 32 0.524389
  11 32 0.779469
  12 32 0.232378
  13 32 1.88065
  14 32 0.118985
  15 32 1.32926
  16 32 0.864777
  17 32 0.497853
  18 32 -0.367693
  19 32 -1.60652
  20 32 0.0262366
4900 20 640
  1 32 -0.131764
  2 32 1.9392
  3 32 1.21259
  4 32 -0.828475
  5 32 2.40455
  6 32 3.60819
  7 32 1.27251
  8 32 -0.237502
  9 32 -0.197055
  10 32 1.2693
  11 32 0.743693
  12 32 0.29259
  13 32 3.18909
  14 32 -0.161769
  15 32 2.12126
  16 32 1.25723
  17 32 0.543957
  18 32 -0.268543
  19 32 -2.57405
  20 32 -0.255686
5000 20 640
  1 32 -0.736833
  2 32 2.46508
  3 32 1.30531
  4 32 -0.79381
  5 32 2.83522
  6 32 3.80073
  7 32 1.03269
  8 32 -0.446464
  9 32 -0.180828
  10 32 1.7772
  11 32 0.536961
  12 32 0.196036
  13 32 3.42632
  14 32 -0.477136
  15 32 2.7583
  16 32 1.55992
  17 32 0.790848
  18 32 0.0314279
  19 32 -2.66671
  20 32 -0.361987
5100 20 640
  1 32 -0.699076
  2 32 2.4095
  3 32 1.12883
  4 32 -0.550146
  5 32 2.83039
  6 32 3.67683
  7 32 0.669671
  8 32 -0.695923
  9 32 0.0132353
  10 32 1.79236
  11 32 0.328039
  12 32 0.505434
  13 32 3.37707
  14 32 -0.700546
  15 32 2.8686
  16 32 1.5827
  17 32 0.363196
  18 32 -0.0782366
  19 32 -2.51997
  20 32 -0.115154
5200 20 640
  1 32 -0.211453
  2 32 1.17653
  3 32 0.767673
  4 32 -0.249637
  5 32 1.83565
  6 32 2.52149
  7 32 0.385218
  8 32 -0.590036
  9 32 0.463462
  10 32 1.17837
  11 32 0.127384
  12 32 0.279076
  13 32 2.49918
  14 32 -0.916132
  15 32 2.07009
  16 32 1.15649
  17 32 0.193168
  18 32 -0.125931
  19 32 -2.02409
  20 32 -0.173518
5300 20 640
  1 32 -0.0931751
  2 32 0.477378
  3 32 -0.272385
  4 32 0.0977456
  5 32 0.560475
  6 32 0.791673
  7 32 0.710442
  8 32 -0.533398
  9 32 -0.39274
  10 32 0.514559
  11 32 -0.235922
  12 32 -0.0110083
  13 32 0.854077
  14 32 -0.403086
  15 32 0.263828
  16 32 0.638114
  17 32 0.0200353
  18 32 0.0317213
  19 32 -0.4256
  20 32 -0.241163
5400 20 640
  1 32 -0.152511
  2 32 -0.329851
  3 32 -1.33207
  4 32 0.522953
  5 32 -1.16675
  6 32 -0.66485
  7 32 -0.0889812
  8 32 0.0243883
  9 32 -0.369355
  10 32 -0.230527
  11 32 -0.476785
  12 32 -0.55653
  13 32 -0.133502
  14 32 0.453159
  15 32 -2.01224
  16 32 -0.108604
  17 32 -0.0494975
  18 32 -0.0219174
  19 32 0.385194
  20 32 -0.0656002
5500 20 640
  1 32 -0.420025
  2 32 -1.10623
  3 32 -2.08901
  4 32 0.678633
  5 32 -2.2369
  6 32 -2.36306
  7 32 -1.24577
  8 32 0.924063
  9 32 -0.236338
  10 32 -0.949677
  11 32 -0.59545
  12 32 -1.08058
  13 32 -1.00505
  14 32 1.41679
  15 32 -3.85369
  16 32 -0.811572
  17 32 -0.379973
  18 32 -0.000799103
  19 32 1.27317
  20 32 0.17834
5600 20 640
  1 32 -0.164576
  2 32 -1.35339
  3 32 -2.51596
  4 32 0.608905
  5 32 -2.78319
  6 32 -2.85866
  7 32 -1.74095
  8 32 1.35879
  9 32 0.10685
  10 32 -1.25313
  11 32 -0.689545
  12 32 -1.2106
  13 32 -1.59495
  14 32 1.96172
  15 32 -5.20423
  16 32 -1.02646
  17 32 -0.816228
  18 32 0.319414
  19 32 1.63374
  20 32 0.409389
5700 20 640
  1 32 -0.0572015
  2 32 -2.19982
  3 32 -2.04623
  4 32 0.314715
  5 32 -2.5805
  6 32 -3.23623
  7 32 -1.24965
  8 32 1.55509
  9 32 0.6708
  10 32 -1.57434
  11 32 -0.54982
  12 32 -1.25462
  13 32 -1.44822
  14 32 2.747
  15 32 -5.09611
  16 32 -1.31822
  17 32 -0.0100552
  18 32 0.529989
  19 32 1.85699
  20 32 0.143244
5800 20 640
  1 32 0.138683
  2 32 -1.66023
  3 32 -1.51339
  4 32 0.157505
  5 32 -1.93712
  6 32 -2.8971
  7 32 -0.572473
  8 32 1.48387
  9 32 0.519983
  10 32 -1.03966
  11 32 -0.321421
  12 32 -0.984885
  13 32 -0.609942
  14 32 2.20975
  15 32 -4.10699
  16 32 -1.45753
  17 32 -0.0735424
  18 32 0.585485
  19 32 1.04427
  20 32 0.052645
5900 20 640
  1 32 0.0651802
  2 32 -0.883894
  3 32 -0.739051
  4 32 -0.02051
  5 32 -1.09679
  6 32 -1.18005
  7 32 -0.379058
  8 32 0.971817
  9 32 0.200977
  10 32 -0.945458
  11 32 -0.0611656
  12 32 -0.324
  13 32 -0.200019
  14 32 1.33936
  15 32 -2.7315
  16 32 -1.14066
  17 32 -0.391675
  18 32 0.373987
  19 32 0.681318
  20 32 0.00107388
6000 20 640
  1 32 0.2827
  2 32 -0.171328
  3 32 0.00633239
  4 32 -0.0286481
  5 32 0.198555
  6 32 0.252812
  7 32 -0.148966
  8 32 -0.128585
  9 32 -0.125064
  10 32 -0.655839
  11 32 0.223385
  12 32 0.189253
  13 32 0.028223
  14 32 0.717043
  15 32 -0.259644
  16 32 -0.844412
  17 32 0.358024
  18 32 0.515483
  19 32 0.221814
  20 32 -0.103883
6100 20 640
  1 32 0.568391
  2 32 0.629792
  3 32 0.936191
  4 32 -0.0525851
  5 32 1.34826
  6 32 1.42158
  7 32 0.133249
  8 32 -0.867574
  9 32 -0.0295231
  10 32 0.450426
  11 32 0.581842
  12 32 0.338642
  13 32 0.428127
  14 32 -0.489279
  15 32 2.58857
  16 32 -0.0975615
  17 32 0.591918
  18 32 0.563148
  19 32 -0.316539
  20 32 -0.0229281
6200 20 640
  1 32 0.57735
  2 32 1.0174
  3 32 1.45633
  4 32 -0.305993
  5 32 1.81826
  6 32 2.26807
  7 32 0.623674
  8 32 -1.17119
  9 32 0.0691543
  10 32 1.3471
  11 32 0.470251
  12 32 0.449018
  13 32 0.161183
  14 32 -1.60247
  15 32 4.54055
  16 32 0.820816
  17 32 1.11535
  18 32 0.372246
  19 32 0.0317891
  20 32 0.218817
6300 20 640
  1 32 0.395474
  2 32 1.89823
  3 32 1.90432
  4 32 -0.47714
