# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
2700 20 640
  1 32 -7.67623
  2 32 -7.58638
  3 32 -12.8451
  4 32 -12.4211
  5 32 -5.15746
  6 32 -6.20159
  7 32 -13.3143
  8 32 -5.58067
  9 32 -3.82869
  10 32 -10.494
  11 32 -5.77796
  12 32 -9.12279
  13 32 -4.68975
  14 32 -9.15214
  15 32 -6.46474
  16 32 -11.4348
  17 32 -6.32905
  18 32 -5.86933
  19 32 -10.1182
  20 32 -6.12365
2800 20 640
  1 32 -7.9171
  2 32 -7.53931
  3 32 -12.7613
  4 32 -12.3666
  5 32 -4.75907
  6 32 -5.70856
  7 32 -14.6298
  8 32 -4.36287
  9 32 -4.23166
  10 32 -11.8562
  11 32 -4.71826
  12 32 -9.43735
  13 32 -4.3224
  14 32 -9.09578
  15 32 -5.7866
  16 32 -11.7232
  17 32 -5.8249
  18 32 -5.50306
  19 32 -10.3587
  20 32 -5.81456
2900 20 640
  1 32 -8.08525
  2 32 -7.62776
  3 32 -12.3683
  4 32 -11.6927
  5 32 -4.47597
  6 32 -5.42558
  7 32 -13.8266
  8 32 -4.18222
  9 32 -5.39983
  10 32 -11.8637
  11 32 -5.04618
  12 32 -9.4249
  13 32 -4.00251
  14 32 -9.97003
  15 32 -5.07103
  16 32 -12.1164
  17 32 -6.43589
  18 32 -4.97079
  19 32 -9.79141
  20 32 -6.06713
3000 20 640
  1 32 -8.5971
  2 32 -7.55013
  3 32 -12.0402
  4 32 -10.7445
  5 32 -5.19559
  6 32 -6.87594
  7 32 -13.2864
  8 32 -5.18641
  9 32 -5.64111
  10 32 -11.2316
  11 32 -5.54761
  12 32 -10.183
  13 32 -5.31438
  14 32 -9.2909
  15 32 -4.75831
  16 32 -10.5288
  17 32 -6.63848
  18 32 -5.87376
  19 32 -8.50714
  20 32 -6.03872
3100 20 640
  1 32 -8.20405
  2 32 -7.95614
  3 32 -10.1864
  4 32 -9.6787
  5 32 -5.82472
  6 32 -6.93649
  7 32 -11.454
  8 32 -5.63658
  9 32 -6.82045
  10 32 -10.0695
  11 32 -6.95595
  12 32 -9.28858
  13 32 -6.03479
  14 32 -9.35575
  15 32 -6.6596
  16 32 -9.0869
  17 32 -7.54361
  18 32 -6.38275
  19 32 -8.28416
  20 32 -6.99524
3200 20 640
  1 32 -8.48583
  2 32 -8.51363
  3 32 -8.51681
  4 32 -8.09191
  5 32 -7.66363
  6 32 -8.21394
  7 32 -9.03745
  8 32 -7.26535
  9 32 -8.41976
  10 32 -8.82224
  11 32 -7.33846
  12 32 -8.37257
  13 32 -8.18351
  14 32 -8.33859
  15 32 -7.43762
  16 32 -8.22295
  17 32 -8.32628
  18 32 -7.35269
  19 32 -8.59313
  20 32 -7.61292
3300 20 640
  1 32 -8.91935
  2 32 -8.37965
  3 32 -7.04058
  4 32 -5.9509
  5 32 -8.82471
  6 32 -8.90221
  7 32 -7.14628
  8 32 -8.90557
  9 32 -9.22671
  10 32 -8.2118
  11 32 -9.63188
  12 32 -8.29647
  13 32 -9.70497
  14 32 -8.00226
  15 32 -8.83225
  16 32 -7.0919
  17 32 -8.84356
  18 32 -8.73066
  19 32 -8.2388
  20 32 -8.60356
3400 20 640
  1 32 -8.81272
  2 32 -9.24275
  3 32 -5.7975
  4 32 -5.70136
  5 32 -9.97293
  6 32 -10.1984
  7 32 -4.37
  8 32 -10.6962
  9 32 -10.1561
  10 32 -6.12061
  11 32 -10.5274
  12 32 -7.50417
  13 32 -10.3991
  14 32 -7.82987
  15 32 -10.0573
  16 32 -5.6752
  17 32 -10.256
  18 32 -10.2684
  19 32 -8.06982
  20 32 -10.3158
3500 20 640
  1 32 -8.71937
  2 32 -9.35862
  3 32 -5.20709
  4 32 -5.01087
  5 32 -11.4835
  6 32 -11.0696
  7 32 -3.29095
  8 32 -12.0475
  9 32 -11.2007
  10 32 -5.80443
  11 32 -10.7533
  12 32 -6.87949
  13 32 -12.2476
  14 32 -7.08536
  15 32 -10.6545
  16 32 -5.00349
  17 32 -10.0217
  18 32 -10.4134
  19 32 -7.65414
  20 32 -10.7743
3600 20 640
  1 32 -7.8414
  2 32 -9.19829
  3 32 -4.26684
  4 32 -3.79206
  5 32 -11.6205
  6 32 -11.0989
  7 32 -2.59383
  8 32 -12.1721
  9 32 -12.1441
  10 32 -5.42241
  11 32 -11.5236
  12 32 -6.71309
  13 32 -11.9804
  14 32 -7.93753
  15 32 -11.9291
  16 32 -5.56708
  17 32 -10.8046
  18 32 -10.8538
  19 32 -7.53522
  20 32 -10.9596
3700 20 640
  1 32 -7.9171
  2 32 -8.96667
  3 32 -4.84797
  4 32 -4.87275
  5 32 -11.8263
  6 32 -11.6435
  7 32 -3.54637
  8 32 -12.6285
  9 32 -11.6198
  10 32 -5.52567
  11 32 -11.3335
  12 32 -7.26915
  13 32 -12.0831
  14 32 -7.00622
  15 32 -11.1709
  16 32 -5.8457
  17 32 -10.8409
  18 32 -11.8149
  19 32 -7.16351
  20 32 -10.8238
3800 20 640
  1 32 -8.0562
  2 32 -8.99581
  3 32 -5.71341
  4 32 -5.7812
  5 32 -11.5817
  6 32 -10.5002
  7 32 -4.44787
  8 32 -12.1607
  9 32 -11.4582
  10 32 -5.87111
  11 32 -11.2366
  12 32 -7.99967
  13 32 -10.8481
  14 32 -7.7714
  15 32 -11.1538
  16 32 -6.31889
  17 32 -10.0597
  18 32 -11.6146
  19 32 -7.08402
  20 32 -10.7656
3900 20 640
  1 32 -7.53045
  2 32 -9.17238
  3 32 -6.63612
  4 32 -7.37242
  5 32 -10.7344
  6 32 -10.0329
  7 32 -6.18479
  8 32 -10.8616
  9 32 -11.4459
  10 32 -6.65537
  11 32 -10.5749
  12 32 -7.89117
  13 32 -9.43934
  14 32 -8.547
  15 32 -9.75819
  16 32 -7.27527
  17 32 -10.2815
  18 32 -10.4407
  19 32 -6.97505
  20 32 -9.57342
4000 20 640
  1 32 -8.07631
  2 32 -7.80526
  3 32 -7.54353
  4 32 -9.37774
  5 32 -9.27363
  6 32 -9.06845
  7 32 -8.94907
  8 32 -9.14006
  9 32 -9.51146
  10 32 -8.20604
  11 32 -9.55225
  12 32 -8.9639
  13 32 -8.32104
  14 32 -8.56025
  15 32 -8.30479
  16 32 -8.04635
  17 32 -8.80608
  18 32 -8.89559
  19 32 -6.87832
  20 32 -8.56344
4100 20 640
  1 32 -8.38846
  2 32 -8.60881
  3 32 -8.6028
  4 32 -10.4745
  5 32 -7.32502
  6 32 -7.42449
  7 32 -10.6442
  8 32 -7.5536
  9 32 -7.40955
  10 32 -8.86921
  11 32 -7.88634
  12 32 -9.31013
  13 32 -6.97977
  14 32 -8.41137
  15 32 -8.10831
  16 32 -9.48966
  17 32 -8.2115
  18 32 -8.29375
  19 32 -7.98035
  20 32 -7.43482
4200 20 640
  1 32 -8.50441
  2 32 -8.35479
  3 32 -10.792
  4 32 -11.9835
  5 32 -6.70124
  6 32 -6.96493
  7 32 -12.4162
  8 32 -5.73125
  9 32 -6.11845
  10 32 -9.96879
  11 32 -6.67009
  12 32 -9.22954
  13 32 -6.40921
  14 32 -9.00808
  15 32 -6.6722
  16 32 -10.3325
  17 32 -6.97135
  18 32 -6.52578
  19 32 -8.37972
  20 32 -6.50954
4300 20 640
  1 32 -9.0859
  2 32 -7.70655
  3 32 -11.92
  4 32 -12.6554
  5 32 -5.45216
  6 32 -6.21548
  7 32 -12.9095
  8 32 -4.34627
  9 32 -5.0704
  10 32 -11.1091
  11 32 -6.36114
  12 32 -8.93503
  13 32 -5.33317
  14 32 -9.95302
  15 32 -6.01373
  16 32 -10.7279
  17 32 -5.6282
  18 32 -5.65913
  19 32 -9.52402
  20 32 -5.88869
4400 20 640
  1 32 -9.16934
  2 32 -7.28709
  3 32 -12.8781
  4 32 -12.4435
  5 32 -4.59491
  6 32 -6.07728
  7 32 -12.7042
  8 32 -4.14072
  9 32 -3.45554
  10 32 -11.2505
  11 32 -5.1186
  12 32 -8.947
  13 32 -5.31745
  14 32 -8.43108
  15 32 -5.1139
  16 32 -10.8779
  17 32 -5.38031
  18 32 -5.25723
  19 32 -10.1884
  20 32 -5.37245
4500 20 640
  1 32 -9.37615
  2 32 -7.44977
  3 32 -13.2906
  4 32 -12.2662
  5 32 -4.17414
  6 32 -6.21322
  7 32 -12.4957
  8 32 -4.01852
  9 32 -3.74134
  10 32 -11.2348
  11 32 -4.46286
  12 32 -8.45977
  13 32 -5.24898
  14 32 -8.93122
  15 32 -6.00273
  16 32 -10.6745
  17 32 -5.19952
  18 32 -4.49349
  19 32 -10.498
  20 32 -5.67716
4600 20 640
  1 32 -8.51023
  2 32 -7.60409
  3 32 -12.2089
  4 32 -10.5682
  5 32 -4.80582
  6 32 -6.36371
  7 32 -11.281
  8 32 -4.3657
  9 32 -4.83959
  10 32 -10.5556
  11 32 -5.29125
  12 32 -8.01177
  13 32 -5.28279
  14 32 -8.67197
  15 32 -6.4491
  16 32 -10.8531
  17 32 -6.13794
  18 32 -5.24452
  19 32 -10.9496
  20 32 -6.20362
4700 20 640
  1 32 -8.27603
  2 32 -6.82541
  3 32 -10.5976
  4 32 -9.6871
  5 32 -5.89826
  6 32 -7.11137
  7 32 -10.2756
  8 32 -6.01715
  9 32 -6.08075
  10 32 -9.86616
  11 32 -6.08892
  12 32 -8.28545
  13 32 -5.99868
  14 32 -8.42619
  15 32 -6.3214
  16 32 -9.74609
  17 32 -6.96757
  18 32 -6.1613
  19 32 -10.1814
  20 32 -7.04573
4800 20 640
  1 32 -8.38926
  2 32 -7.70906
  3 32 -8.99024
  4 32 -7.66777
  5 32 -6.56532
  6 32 -7.38397
  7 32 -8.35144
  8 32 -8.07964
  9 32 -7.84195
  10 32 -8.2907
  11 32 -7.87963
  12 32 -7.9818
  13 32 -6.79117
  14 32 -8.63942
  15 32 -7.74276
  16 32 -8.80178
  17 32 -7.76049
  18 32 -7.28035
  19 32 -9.38702
  20 32 -7.76055
4900 20 640
  1 32 -7.82835
  2 32 -8.65514
  3 32 -7.57011
  4 32 -6.30584
  5 32 -8.60737
  6 32 -8.68395
  7 32 -7.3293
  8 32 -9.91992
  9 32 -9.63831
  10 32 -7.38876
  11 32 -8.44923
  12 32 -7.9996
  13 32 -8.64121
  14 32 -7.90171
  15 32 -8.71436
  16 32 -7.29905
  17 32 -9.30791
  18 32 -8.81794
  19 32 -8.31721
  20 32 -9.05095
5000 20 640
  1 32 -7.8194
  2 32 -8.5083
  3 32 -5.91642
  4 32 -5.43689
  5 32 -10.1756
  6 32 -9.45666
  7 32 -5.86275
  8 32 -11.6126
  9 32 -11.3153
  10 32 -6.90451
  11 32 -10.5646
  12 32 -8.59041
  13 32 -9.78905
  14 32 -8.91774
  15 32 -8.88653
  16 32 -6.5198
  17 32 -10.232
  18 32 -9.54861
  19 32 -7.56207
  20 32 -10.1854
5100 20 640
  1 32 -8.03231
  2 32 -9.2606
  3 32 -4.44083
  4 32 -4.66192
  5 32 -11.7264
  6 32 -10.5747
  7 32 -4.73542
  8 32 -12.9236
  9 32 -12.3652
  10 32 -6.25012
  11 32 -11.1149
  12 32 -8.9033
  13 32 -11.186
  14 32 -7.68523
  15 32 -9.61445
  16 32 -6.08565
  17 32 -11.6082
  18 32 -11.4375
  19 32 -7.01159
  20 32 -10.9348
5200 20 640
  1 32 -8.39175
  2 32 -9.75901
  3 32 -4.65227
  4 32 -4.9562
  5 32 -12.2977
  6 32 -11.2779
  7 32 -4.24996
  8 32 -13.0625
  9 32 -12.4719
  10 32 -5.7743
  11 32 -11.6209
  12 32 -8.67665
  13 32 -12.6665
  14 32 -7.87017
  15 32 -11.001
  16 32 -4.94379
  17 32 -11.284
  18 32 -11.122
  19 32 -6.09691
  20 32 -11.5374
5300 20 640
  1 32 -8.49844
  2 32 -9.9039
  3 32 -4.32982
  4 32 -4.1677
  5 32 -12.9449
  6 32 -11.5518
  7 32 -3.51549
  8 32 -13
  9 32 -12.6288
  10 32 -5.98957
  11 32 -11.9959
  12 32 -8.15554
  13 32 -12.887
  14 32 -8.47203
  15 32 -11.881
  16 32 -5.72296
  17 32 -11.4697
  18 32 -11.5186
  19 32 -6.44264
  20 32 -11.186
5400 20 640
  1 32 -8.56698
  2 32 -9.7038
  3 32 -5.16069
  4 32 -5.75191
  5 32 -12.9227
  6 32 -11.394
  7 32 -4.30677
  8 32 -11.9454
  9 32 -11.0595
  10 32 -6.49042
  11 32 -10.6879
  12 32 -8.57587
  13 32 -13.0196
  14 32 -8.27012
  15 32 -11.2977
  16 32 -5.77616
  17 32 -10.6802
  18 32 -11.9173
  19 32 -7.5324
  20 32 -10.9383
5500 20 640
  1 32 -8.5161
  2 32 -9.53164
  3 32 -6.45351
  4 32 -7.51825
  5 32 -11.6635
  6 32 -10.5216
  7 32 -5.00841
  8 32 -10.1467
  9 32 -9.32155
  10 32 -6.17564
  11 32 -10.553
  12 32 -8.01908
  13 32 -11.4931
  14 32 -8.49739
  15 32 -11.344
  16 32 -6.28363
  17 32 -8.97302
  18 32 -10.2527
  19 32 -7.76041
  20 32 -9.83734
5600 20 640
  1 32 -8.03529
  2 32 -8.99448
  3 32 -7.86262
  4 32 -8.61317
  5 32 -10.6109
  6 32 -9.47598
  7 32 -6.50537
  8 32 -8.93142
  9 32 -7.88128
  10 32 -7.11943
  11 32 -8.47632
  12 32 -7.38482
  13 32 -9.94068
  14 32 -7.78417
  15 32 -9.98662
  16 32 -8.16348
  17 32 -8.51257
  18 32 -10.0085
  19 32 -8.26001
  20 32 -8.67942
5700 20 640
  1 32 -7.93881
  2 32 -7.86581
  3 32 -9.51699
  4 32 -10.1995
  5 32 -8.77425
  6 32 -8.5192
  7 32 -8.73524
  8 32 -7.34357
  9 32 -6.41412
  10 32 -8.38338
  11 32 -7.89435
  12 32 -7.59223
  13 32 -8.01653
  14 32 -8.57032
  15 32 -8.73044
  16 32 -9.1287
  17 32 -7.22195
  18 32 -7.95794
  19 32 -9.1637
  20 32 -7.71832
5800 20 640
  1 32 -7.51957
  2 32 -7.24178
  3 32 -10.0418
  4 32 -11.0163
  5 32 -6.93665
  6 32 -6.96178
  7 32 -10.5705
  8 32 -5.47019
  9 32 -5.87679
  10 32 -8.86662
  11 32 -6.77735
  12 32 -7.30414
  13 32 -5.65618
  14 32 -8.72062
  15 32 -7.86975
  16 32 -10.6548
  17 32 -6.88973
  18 32 -7.17582
  19 32 -9.92482
  20 32 -6.20173
5900 20 640
  1 32 -7.86363
  2 32 -7.48648
  3 32 -11.9163
  4 32 -12.4056
  5 32 -5.07985
  6 32 -6.43626
  7 32 -12.5712
  8 32 -4.38274
  9 32 -4.87925
  10 32 -9.66871
  11 32 -4.9493
  12 32 -8.10801
  13 32 -4.90813
  14 32 -8.53338
  15 32 -5.53934
  16 32 -11.0373
  17 32 -5.78842
  18 32 -6.64868
  19 32 -9.60478
  20 32 -6.27958
6000 20 640
  1 32 -7.83867
  2 32 -7.3535
  3 32 -11.6901
  4 32 -12.289
  5 32 -3.36866
  6 32 -5.6359
  7 32 -13.5024
  8 32 -4.49401
  9 32 -4.91467
  10 32 -10.7135
  11 32 -5.35845
  12 32 -8.31874
  13 32 -3.93843
  14 32 -8.78463
  15 32 -4.73342
  16 32 -11.4477
  17 32 -5.43259
  18 32 -5.03126
  19 32 -9.66791
  20 32 -5.78123
6100 20 640
  1 32 -7.97237
  2 32 -6.87055
  3 32 -11.4773
  4 32 -11.4055
  5 32 -4.34011
  6 32 -5.19306
  7 32 -14.3607
  8 32 -4.71816
